                 Frame        <R^2>                    Cn
             60400000   4205.3030589718928        3.5534917524134904     
             60500000   7516.1040724648492        6.3511270073160730     
             60600000   17754.968173652109        15.002993145721454     
             60700000   15857.875351031560        13.399944898256251     
             60800000   28630.451133253544        24.192803834396354     
             60900000   5983.7767672062564        5.0563065473215412     
             61000000   7825.2976724034706        6.6123963835948762     
             61100000   4004.8525566643639        3.3841105694813169     
             61200000   20836.381571764246        17.606795283740230     
             61300000   21422.172910403991        18.101790450866307     
             61400000   4532.7277280875678        3.8301664283936123     
             61500000   9992.3123739567691        8.4435293034684378     
             61600000   31867.747701371169        26.928327646498232     
             61700000   4520.8574904074876        3.8201360474427415     
             61800000   27399.924007768277        23.153005291886082     
             61900000   882.61141333017326       0.74580888318226368     
             62000000   3627.3391325391381        3.0651107684580983     
             62100000   19511.288776082372        16.487088510029313     
             62200000   3174.4462887896552        2.6824151666375888     
             62300000   9004.8543973407013        7.6091248083455678     
             62400000   6425.6175790485358        5.4296631541448015     
             62500000   13555.961062693297        11.454821485349933     
             62600000   7392.7511524575048        6.2468934770008087     
             62700000   13343.436580851690        11.275237759083431     
             62800000   7778.3435533490265        6.5727200338854699     
             62900000   5811.3353020729792        4.9105930718520687     
             63000000   13916.705689933542        11.759651610467978     
             63100000   11554.573374036980        9.7636438115199695     
             63200000   13535.533515881023        11.437560156475055     
             63300000   2111.0304400912119        1.7838260769229568     
             63400000   20440.291590328132        17.272098244666200     
             63500000   13653.326567552873        11.537095583943120     
             63600000   6623.3707634098673        5.5967650965701568     
             63700000   3251.6842813712174        2.7476814662984408     
             63800000   17046.542776314338        14.404371887910020     
             63900000   6960.4598459105464        5.8816062263763023     
             64000000   7229.0357022773851        6.1085535063020169     
             64100000   2774.5487986974413        2.3445007730906586     
             64200000   29402.550123127658        24.845229439421647     
             64300000   6752.1027733149112        5.7055439714941025     
             64400000   3426.8785648617495        2.8957210802628612     
             64500000   16251.650493036217        13.732685892138651     
             64600000   25507.574452604666        21.553965117454222     
             64700000   1632.2276980259389        1.3792365453000275     
             64800000   21871.666678536643        18.481613825168168     
             64900000   4514.3077735871757        3.8146015201149268     
             65000000   2506.6615262783052        2.1181353483474834     
             65100000   1643.0521735425423        1.3883832545699784     
             65200000   25606.377696156705        21.637454108889649     
             65300000   21237.560780616386        17.945792732890631     
             65400000   3188.3958386156551        2.6942025716263482     
             65500000   46561.031089815697        39.344189382150788     
             65600000   13097.965900780648        11.067814411738512     
             65700000   7145.3447085078615        6.0378344042680254     
             65800000   6882.3340423457776        5.8155897241825336     
             65900000   3871.5507043013504        3.2714701660880801     
             66000000   9213.1074854348954        7.7850991960602736     
             66100000   8693.0678161719989        7.3456643563497366     
             66200000   2809.4707750862030        2.3740099317256567     
             66300000   1823.3940402659409        1.5407725894240336     
             66400000   2158.7383270927012        1.8241393624596987     
             66500000   3765.8150035644157        3.1821232307458698     
             66600000   9745.0468300770735        8.2345892916521812     
             66700000   21634.658264681580        18.281341114241961     
             66800000   3113.7196458105295        2.6311009992750973     
             66900000   11670.722486269504        9.8617901059916289     
             67000000   10307.012466971955        8.7094516803652446     
             67100000   2639.3515171228564        2.2302587272055123     
             67200000   17982.368244402605        15.195146782350841     
             67300000   15434.001108634602        13.041770088190043     
             67400000   8198.4522561711310        6.9277129534588919     
             67500000   2242.3605203741631        1.8948003279067522     
             67600000   6753.9659358589761        5.7071183485701171     
             67700000   26334.636163340914        22.252834361031823     
             67800000   8992.5512724417440        7.5987286365966407     
             67900000   4659.1588084412006        3.9370010120098522     
             68000000   17264.125434043373        14.588229785632466     
             68100000   8216.7342655876200        6.9431612977917538     
             68200000   22166.759137823799        18.730967701826149     
             68300000   4341.4603202795251        3.6685449836082400     
             68400000   10218.787542486098        8.6349013953747402     
             68500000   11144.102756952827        9.4167950988440232     
             68600000   8495.8631541395116        7.1790259166836883     
             68700000   1669.6380525790955        1.4108483897962019     
             68800000   12121.321680268120        10.242547567954361     
             68900000   16173.279175622869        13.666461930120040     
             69000000   7125.9794766140449        6.0214707341940121     
             69100000   5492.8928201552490        4.6415083668393020     
             69200000   4554.9262177487199        3.8489242084681425     
             69300000   4720.5181908822951        3.9888498458227764     
             69400000   27428.537780548817        23.177184002470124     
             69500000   964.90367885770672       0.81534605630362311     
             69600000   16994.295817404447        14.360223075096428     
             69700000   822.29768704614810       0.69484363147457673     
             69800000   8772.8384070008105        7.4130707079539491     
             69900000   4983.2130630013635        4.2108276791408450     
             70000000   28772.864533084277        24.313143518513058     
             70100000   5780.8542955171506        4.8848365439912973     
             70200000   11858.374339451042        10.020356397946037     
             70300000   13684.810768721271        11.563699813796314     
             70400000   6295.9726818600348        5.3201128871506160     
             70500000   15617.710246296632        13.197004775528988     
             70600000   6174.2105607524027        5.2172235859409852     
             70700000   28198.221866452441        23.827569007514469     
             70800000   3385.6811361282389        2.8609091484776257     
             70900000   40283.726829226434        34.039851358330111     
             71000000   3634.4918473147918        3.0711548305878003     
             71100000   21385.556481833410        18.070849475839356     
             71200000   1348.7728313564462        1.1397164639250217     
             71300000   4415.4181100679343        3.7310395035879940     
             71400000   6480.3730232237831        5.4759316433708900     
             71500000   20382.458151991861        17.223228842566108     
             71600000   14102.608668450241        11.916740098894230     
             71700000   11492.729570224003        9.7113856404189747     
             71800000   8385.8465512218609        7.0860616081394197     
             71900000   4728.9182732353875        3.9959479367196082     
             72000000   5881.3938477192260        4.9697927206404930     
             72100000   34862.232260699166        29.458674695232229     
             72200000   8020.9579712181303        6.7777298324242761     
             72300000   23086.094325507398        19.507808267494170     
             72400000   13599.025544545042        11.491211081756227     
             72500000   10493.390350082471        8.8669414643779643     
             72600000   3987.2122864472144        3.3692044963997940     
             72700000   16687.145340916399        14.100680143316147     
             72800000   27731.970298032691        23.433585249460542     
             72900000   2426.0956177949479        2.0500569513076985     
             73000000   33836.912831473877        28.592277176611507     
             73100000   4109.1354112860263        3.4722298461706900     
             73200000   850.67234925656066       0.71882029302031325     
             73300000   1500.0407355310504        1.2675382266734940     
             73400000   1484.9064243149137        1.2547496953046875     
             73500000   7310.8449383736979        6.1776825183286945     
             73600000   15881.877843265807        13.420227065081258     
             73700000   5576.1497053722769        4.7118606460452330     
             73800000   2228.0369245236307        1.8826968530784205     
             73900000   19534.269769944189        16.506507508138380     
             74000000   12279.590436643437        10.376285068571478     
             74100000   8650.5741062059751        7.3097570636347537     
             74200000   4898.1942808620370        4.1389865925661722     
             74300000   10217.325193347629        8.6336657066431979     
             74400000   5220.5232432811426        4.4113553834614265     
             74500000   5148.8208458377921        4.3507666757344952     
             74600000   10558.889038545942        8.9222880222799628     
             74700000   6156.8657032268002        5.2025671373331930     
             74800000   10157.294116482983        8.5829392944118812     
             74900000   7173.6177283873913        6.0617251777863297     
             75000000   8201.7836101115954        6.9305279559892217     
             75100000   13866.078955662188        11.716871891583967     
             75200000   3752.0208361116556        3.1704671242566556     
             75300000   268.35931969241699       0.22676430588653862     
             75400000   17101.371476698947        14.450702278818850     
             75500000   10390.614731369807        8.7800958058550957     
             75600000   1288.0512637316494        1.0884065852498128     
             75700000   3213.9537865737302        2.7157991024837074     
             75800000   4247.6851815428290        3.5893047534965605     
             75900000   7614.9841035789395        6.4346808844362187     
             76000000   15367.960838272047        12.985965892209489     
             76100000   9843.5573810415553        8.3178309571086473     
             76200000   1497.9468476182581        1.2657688860756242     
             76300000   20650.751346540103        17.449937272538079     
             76400000   13478.179161453711        11.389095581493320     
             76500000   8473.8216072273553        7.1604007536301770     
             76600000   770.75447540685445       0.65128948688983157     
             76700000   968.27229954762777       0.81819254933177854     
             76800000   29831.068106059556        25.207328222019644     
             76900000   5629.2419654191835        4.7567237404638787     
             77000000   11184.461989149579        9.4508987524294472     
             77100000   9086.7221401267598        7.6783032586734947     
             77200000   3872.2341269356525        3.2720476599477015     
             77300000   10846.069352052495        9.1649561156826174     
             77400000   19342.064541704971        16.344093602709695     
             77500000   7277.9043578573419        6.1498476442320813     
             77600000   5472.9283293855706        4.6246383214950484     
             77700000   6152.0204137312821        5.1984728554184443     
             77800000   6721.2304063953325        5.6794567431331977     
             77900000   10209.597486906639        8.6271357750977060     
             78000000   9597.4749009732623        8.1098906372141002     
             78100000   2753.2971938099945        2.3265431130518706     
             78200000   8397.5043459965709        7.0959124742963509     
             78300000   10616.955864102161        8.9713546371729471     
             78400000   15341.896910375990        12.963941807021016     
             78500000   8415.5897065180943        7.1111946498141281     
             78600000   9349.2022848510587        7.9000996467982842     
             78700000   11938.100879427580        10.087725526468336     
             78800000   10378.138542655641        8.7695533947433084     
             78900000   3966.4825022180157        3.3516877761409267     
             79000000   9416.8405368114509        7.9572541412826086     
             79100000   17558.176662159567        14.836703819309697     
             79200000   8657.8090579396048        7.3158706162025551     
             79300000   14087.724208320917        11.904162692327578     
             79400000   1691.1374167980373        1.4290154070985939     
             79500000   39879.804902380827        33.698536305517784     
             79600000   6152.6856726617516        5.1990350009022528     
             79700000   4798.3476275442899        4.0546159172319083     
             79800000   989.11842708278971       0.83580757997931243     
             79900000   22688.409510642734        19.171763590127409     
             80000000   3253.2762849149249        2.7490267133313049     
             80100000   12696.881101558769        10.728896738965171     
             80200000   1429.0575411595928        1.2075572473667124     
             80300000   781.75993980083047       0.66058913222027660     
             80400000   12290.456527784634        10.385466943149778     
             80500000   12023.287057922233        10.159708063387892     
             80600000   5634.1034895838311        4.7608317407152221     
             80700000   2090.8024269916937        1.7667333545415116     
             80800000   2345.7470701038242        1.9821622246887298     
             80900000   6286.1481684620630        5.3118111484075099     
             81000000   26776.996725185578        22.626630157925550     
             81100000   4726.5957020001570        3.9939853581341773     
             81200000   1486.7258303008857        1.2562870979781167     
             81300000   15806.820185536541        13.356803153901442     
             81400000   3620.8481218491870        3.0596258479593588     
             81500000   15112.881707743001        12.770423379853822     
             81600000   18352.923300363385        15.508266744623828     
             81700000   11053.221566267090        9.3400002621764777     
             81800000   8176.5808577566077        6.9092315663174944     
             81900000   3598.7203946849036        3.0409278623741858     
             82000000   14413.961226918003        12.179833800606783     
             82100000   14546.360458747527        12.291711487359544     
             82200000   1844.6186710515929        1.5587074562783798     
             82300000   5619.3024637082708        4.7483248363046471     
             82400000   9369.4204074886820        7.9171840117143395     
             82500000   4292.2139764296562        3.6269316981320170     
             82600000   4212.8292379510876        3.5598513927425501     
             82700000   6805.2423488627555        5.7504470476310647     
             82800000   2696.8228260066644        2.2788221289996624     
             82900000   36392.289568742970        30.751577001821968     
             83000000   10882.929817622653        9.1961033025932561     
             83100000   9886.2367362790028        8.3538951205489091     
             83200000   12619.989094945076        10.663922798324830     
             83300000   5397.4077675415083        4.5608232551639860     
             83400000   28153.183663672055        23.789511611916740     
             83500000   17756.849854242158        15.004583170593301     
             83600000   11902.041677977099        10.057255409771388     
             83700000   14538.124270348688        12.284751887269806     
             83800000   14940.265347632714        12.624562117685121     
             83900000   10516.531068724635        8.8864954303315979     
             84000000   20036.776556679168        16.931127017637202     
             84100000   6592.4376055661578        5.5706264997241552     
             84200000   7799.7266107692321        6.5907887716478930     
             84300000   4357.4452401183471        3.6820522814209524     
             84400000   8569.3419575617445        7.2411156919689814     
             84500000   16775.072288338011        14.174978636931488     
             84600000   5723.7761832875294        4.8366053943673561     
             84700000   21363.827335426264        18.052488292005044     
             84800000   468.18136940647634       0.39561444478303570     
             84900000   6130.3383318238157        5.1801514412057506     
             85000000   3511.2944500031285        2.9670527173449011     
             85100000   7528.9375285811147        6.3619713102889150     
             85200000   12766.508558200494        10.787732116451231     
             85300000   3064.7756433925392        2.5897431930757611     
             85400000   3342.6642665425206        2.8245597845569033     
             85500000   17236.196692469202        14.564629928155519     
             85600000   13921.340607470309        11.763568127543930     
             85700000   10517.355683615053        8.8871922320058001     
             85800000   5924.8885522610744        5.0065458563112681     
             85900000   9373.2759235247286        7.9204419325450761     
             86000000   5042.6767956777321        4.2610746840938853     
             86100000   22977.372925278494        19.415938408507429     
             86200000   1383.2999068467022        1.1688919302990382     
             86300000   10161.064622797940        8.5861253818126553     
             86400000   9569.9968332357876        8.0866716002723837     
             86500000   20512.724351167271        17.333304111315286     
             86600000   15110.515823254373        12.768424201459398     
             86700000   18938.302161927240        16.002913367574447     
             86800000   3947.7547098662526        3.3358627440969411     
             86900000   1542.8286063564090        1.3036940860608117     
             87000000   1374.6090764142718        1.1615481565376256     
             87100000   11556.959579835147        9.7656601614725034     
             87200000   13420.371303857539        11.340247795183501     
             87300000   7367.8901473308570        6.2258858646039403     
             87400000   4806.4997904142274        4.0615045155365772     
             87500000   3918.6324771305167        3.3112543835609460     
             87600000   19235.357348218113        16.253925753529415     
             87700000   7467.1113316629999        6.3097280170587418     
             87800000   6087.8962784146715        5.1442877984123685     
             87900000   1710.0347425652476        1.4449836953086874     
             88000000   14668.929183358290        12.395282370575432     
             88100000   29343.532433426531        24.795359341914164     
             88200000   45483.288611706645        38.433494254241864     
             88300000   18971.491037980511        16.030958052029604     
             88400000   5173.5571422853591        4.3716689089811931     
             88500000   2227.6469976932876        1.8823673639176544     
             88600000   16861.933871439440        14.248376894993763     
             88700000   2788.3756207041142        2.3561844727607637     
             88800000   7229.0050247123609        6.1085275836817505     
             88900000   29182.308025364109        24.659124308123843     
             89000000   4741.5922836131595        4.0066575076389572     
             89100000   8604.6453163264014        7.2709471196790618     
             89200000   7710.6315433041673        6.5155032136326687     
             89300000   7467.7194551750727        6.3102418829690690     
             89400000   6675.9770246794615        5.6412175207891426     
             89500000   611.55870636234533       0.51676865821569373     
             89600000   5931.6678495617189        5.0122743797273408     
             89700000   2641.5563944879336        2.2321218541721102     
             89800000   6434.9086955538569        5.4375141711605508     
             89900000   9481.0065742474526        8.0114746056858621     
             90000000   30139.942904380168        25.468328210122529     
             90100000   10917.222523319890        9.2250807258976462     
             90200000   7952.4769897514607        6.7198632293693983     
             90300000   13947.186991963878        11.785408388005457     
             90400000   4799.0240975251645        4.0551875360817471     
             90500000   2019.5418868189704        1.7065180173291177     
             90600000   2443.4560283345654        2.0647265422517873     
             90700000   4791.4169488935931        4.0487594761910328     
             90800000   9516.0553959185527        8.0410909489062057     
             90900000   6249.7856212602992        5.2810847037812332     
             91000000   4834.2671538216782        4.0849680080532780     
             91100000   10685.858885347889        9.0295778649117153     
             91200000   11232.408761036686        9.4914138963005161     
             91300000   15030.677014580975        12.700960205603460     
             91400000   3877.0673281781342        3.2761317272579684     
             91500000   6102.7813305922109        5.1568657052612652     
             91600000   10742.736703684219        9.0776397656877403     
             91700000   9537.7159388508480        8.0593941626302428     
             91800000   5057.3941631722864        4.2735108969602944     
             91900000   6498.2174716556256        5.4910102475617668     
             92000000   3137.7230153976416        2.6513839074654970     
             92100000   19244.821918951588        16.261923339807954     
             92200000   13182.831733100196        11.139526255327484     
             92300000   7098.0724133693229        5.9978891949604405     
             92400000   26079.858926680608        22.037546949761058     
             92500000   645.14560003442512       0.54514966856839420     
             92600000   23171.757622156005        19.580193970464123     
             92700000   17284.713520968045        14.605626771309565     
             92800000   1926.2039947527778        1.6276472617631770     
             92900000   10666.575154596980        9.0132830635102028     
             93000000   1409.5200492711015        1.1910480171602280     
             93100000   3516.7051447042700        2.9716247680926622     
             93200000   3361.2155568595108        2.8402356719337734     
             93300000   6353.2345114112504        5.3684992783773398     
             93400000   11021.052824424396        9.3128175937170319     
             93500000   8077.9083018001456        6.8258530062318474     
             93600000   18079.664676594643        15.277362514364739     
             93700000   4099.3074080343313        3.4639251584923354     
             93800000   4214.1167982628740        3.5609393844721606     
             93900000   22359.006602174439        18.893417296876127     
             94000000   4257.4734885030430        3.5975758977079155     
             94100000   36561.425861959018        30.894497598637162     
             94200000   12589.286974506173        10.637979428671958     
             94300000   4571.7756007387361        3.8631619798364949     
             94400000   7190.0973699249471        6.0756505166894312     
             94500000   9104.0218349749521        7.6929215447043111     
             94600000   20248.826674277905        17.110309904915162     
             94700000   1833.8096373095464        1.5495737953471003     
             94800000   28183.355498254357        23.815006888675608     
             94900000   9103.9999382621991        7.6929030419264892     
             95000000   1816.1896830274457        1.5346848892822291     
             95100000   4958.4156477899987        4.1898738003836975     
             95200000   11057.782350681715        9.3438541365761676     
             95300000   13866.533798640588        11.717256235054515     
             95400000   8227.0796953277204        6.9519032121653659     
             95500000   17448.578507745842        14.744093100812725     
             95600000   27217.367642315825        22.998744699988460     
             95700000   2819.7580278271871        2.3827026863874372     
             95800000   6439.8613591109970        5.4416991844297442     
             95900000   13692.523578354483        11.570217157501443     
             96000000   3750.4908343749512        3.1691742689079887     
             96100000   13137.481238021610        11.101204971945586     
             96200000   5055.9905303194910        4.2723248236390896     
             96300000   19174.244210284276        16.202284996949771     
             96400000   11964.217905574127        10.109794479813166     
             96500000   12635.479573818673        10.677012292267680     
             96600000   9084.1450094477750        7.6761255767123497     
             96700000   11855.233195109993        10.017702123009718     
             96800000   8628.8243047443648        7.2913784262270234     
             96900000   2208.2763163100276        1.8659990890112386     
             97000000   1297.6237027301770        1.0964953204859516     
             97100000   7771.9095610945997        6.5672832941093855     
             97200000   16326.679007151375        13.796085176890612     
             97300000   8008.9539030989044        6.7675863644128409     
             97400000   34498.475384296537        29.151299211930805     
             97500000   11250.480402369452        9.5066844790689924     
             97600000   6407.9677906946463        5.4147490382135883     
             97700000   10479.985442351781        8.8556142833413318     
             97800000   1864.3648076288061        1.5753929917761023     
             97900000   7400.7904738445523        6.2536867239661911     
             98000000   10550.756690547763        8.9154161675921948     
             98100000   11486.200772061929        9.7058687894104363     
             98200000   345.90930723415028       0.29229424208017174     
             98300000   5550.0734417762578        4.6898261371590015     
             98400000   2268.8833531023965        1.9172121888425158     
             98500000   4755.0884201943563        4.0180617772856859     
             98600000   9301.1651790380511        7.8595081705306802     
             98700000   25333.636695988262        21.406987271885875     
             98800000   19543.689163089315        16.514466919240164     
             98900000   1301.2783992946306        1.0995835483537750     
             99000000   28786.028739803791        24.324267306584659     
             99100000   3244.2470608425219        2.7413969960857134     
             99200000   14745.827532661142        12.460261670804199     
             99300000   21264.425543651258        17.968493525802877     
             99400000   21722.240208366100        18.355348078824285     
             99500000   26985.815003175077        22.803082132535501     
             99600000   5707.2271271961563        4.8226213999901946     
             99700000   23249.863083542790        19.646193283465895     
             99800000   3334.3381267894511        2.8175241753446603     
             99900000   15926.623104492694        13.458036924323173     
            100000000   9341.6351151651161        7.8937053692180417     
