           IFrame     Ebond           Eangle         Etors             Eimpr                ELJ                     Ecoul              ETot                Move           Flip         RotStrand        RotBranch       FlpBranch                 Time
       81100000     230.2329121     223.4675223     408.5437294       0.0000000           -40.6577453             0.0000000           821.5864185       7.3928182      17.7489795      33.6164531       0.0000000       0.0000000              4168.515
       81200000     213.2867349     217.8145671     427.4842372       0.0000000           -34.1931231             0.0000000           824.3924162       7.3930261      17.7487046      33.6170041       0.0000000       0.0000000              4173.651
       81300000     226.7548615     208.2725521     400.9549378       0.0000000           -38.6496049             0.0000000           797.3327465       7.3924062      17.7482730      33.6171580       0.0000000       0.0000000              4178.803
       81400000     224.5996483     225.4542002     418.6964252       0.0000000           -36.6805344             0.0000000           832.0697393       7.3921422      17.7481046      33.6169875       0.0000000       0.0000000              4183.943
       81500000     199.1352847     209.1723232     394.5628707       0.0000000           -39.2956664             0.0000000           763.5748122       7.3921064      17.7483120      33.6171544       0.0000000       0.0000000              4189.065
       81600000     194.5529831     223.3049328     413.8112244       0.0000000           -40.2989998             0.0000000           791.3701405       7.3922817      17.7478982      33.6170276       0.0000000       0.0000000              4194.206
       81700000     241.5894343     214.1185873     419.0961535       0.0000000           -35.4454128             0.0000000           839.3587622       7.3923471      17.7476880      33.6166681       0.0000000       0.0000000              4199.341
       81800000     196.7034529     243.0983339     423.3990664       0.0000000           -36.6690947             0.0000000           826.5317585       7.3929615      17.7475275      33.6165276       0.0000000       0.0000000              4204.471
       81900000     195.5946276     231.3427225     411.9940849       0.0000000           -32.3711165             0.0000000           806.5603185       7.3932965      17.7470536      33.6169108       0.0000000       0.0000000              4209.628
       82000000     197.6643370     215.6751316     404.6189347       0.0000000           -35.4083116             0.0000000           782.5500916       7.3933885      17.7475284      33.6162156       0.0000000       0.0000000              4214.785
       82100000     213.3482436     225.5387354     402.5278276       0.0000000           -39.0038921             0.0000000           802.4109145       7.3935460      17.7470053      33.6168824       0.0000000       0.0000000              4219.928
       82200000     206.1775843     226.3728621     409.7515759       0.0000000           -42.9275803             0.0000000           799.3744420       7.3936287      17.7465109      33.6170108       0.0000000       0.0000000              4225.053
       82300000     196.4393602     238.0346345     413.9860884       0.0000000           -36.6923087             0.0000000           811.7677743       7.3935252      17.7475758      33.6173669       0.0000000       0.0000000              4230.193
       82400000     187.9898882     221.0355070     426.9982645       0.0000000           -40.6949788             0.0000000           795.3286809       7.3930961      17.7481721      33.6174511       0.0000000       0.0000000              4235.337
       82500000     215.6552479     226.7287859     395.4944428       0.0000000           -34.0740004             0.0000000           803.8044762       7.3931562      17.7486693      33.6173783       0.0000000       0.0000000              4240.463
       82600000     211.1909359     218.8124528     430.3517361       0.0000000           -38.8939907             0.0000000           821.4611342       7.3932034      17.7486934      33.6172553       0.0000000       0.0000000              4245.616
       82700000     227.4220718     216.0097114     379.5977702       0.0000000           -39.9417980             0.0000000           783.0877554       7.3931283      17.7483545      33.6171747       0.0000000       0.0000000              4250.747
       82800000     197.5795184     204.1039649     409.5868726       0.0000000           -31.0138870             0.0000000           780.2564690       7.3928701      17.7485764      33.6172622       0.0000000       0.0000000              4255.883
       82900000     223.2294292     232.9845020     412.0507189       0.0000000           -35.6119559             0.0000000           832.6526942       7.3926757      17.7476011      33.6174600       0.0000000       0.0000000              4261.027
       83000000     204.9915544     230.7797565     384.7802779       0.0000000           -40.3590257             0.0000000           780.1925631       7.3930316      17.7478491      33.6175256       0.0000000       0.0000000              4266.180
       83100000     213.5955050     210.1749626     426.0900375       0.0000000           -36.2742723             0.0000000           813.5862328       7.3927937      17.7481092      33.6173315       0.0000000       0.0000000              4271.318
       83200000     200.4536186     214.6880336     405.1901155       0.0000000           -36.5033602             0.0000000           783.8284076       7.3928309      17.7480334      33.6174463       0.0000000       0.0000000              4276.473
       83300000     231.9236987     236.0005723     425.3572348       0.0000000           -36.3548607             0.0000000           856.9266452       7.3934088      17.7477334      33.6168548       0.0000000       0.0000000              4281.616
       83400000     216.3655588     225.5036507     417.6943052       0.0000000           -40.7108921             0.0000000           818.8526225       7.3929355      17.7480347      33.6169594       0.0000000       0.0000000              4286.747
       83500000     224.3759370     228.2416367     375.1750576       0.0000000           -35.9065712             0.0000000           791.8860601       7.3924125      17.7478288      33.6169756       0.0000000       0.0000000              4291.898
       83600000     227.4432409     231.3971418     387.8738816       0.0000000           -36.9764435             0.0000000           809.7378208       7.3928717      17.7487538      33.6168739       0.0000000       0.0000000              4297.042
       83700000     218.3106916     248.3212358     414.4930121       0.0000000           -40.1780739             0.0000000           840.9468655       7.3930061      17.7487278      33.6172201       0.0000000       0.0000000              4302.172
       83800000     240.7809323     227.8854862     365.9084120       0.0000000           -40.7025865             0.0000000           793.8722440       7.3925904      17.7487828      33.6172796       0.0000000       0.0000000              4307.309
       83900000     256.4978108     223.4078362     416.2988383       0.0000000           -42.9440502             0.0000000           853.2604351       7.3924027      17.7487330      33.6173453       0.0000000       0.0000000              4312.442
       84000000     251.3087003     235.3776719     430.2236948       0.0000000           -40.5698571             0.0000000           876.3402099       7.3925760      17.7487359      33.6175657       0.0000000       0.0000000              4317.581
       84100000     228.0844554     216.4110704     388.2774073       0.0000000           -33.3324269             0.0000000           799.4405062       7.3926312      17.7498733      33.6174320       0.0000000       0.0000000              4322.720
       84200000     210.7643201     231.9043626     428.7397059       0.0000000           -38.8239738             0.0000000           832.5844148       7.3928437      17.7498269      33.6176633       0.0000000       0.0000000              4327.853
       84300000     227.3453355     222.0732284     374.2101578       0.0000000           -39.9585439             0.0000000           783.6701777       7.3925668      17.7501107      33.6175063       0.0000000       0.0000000              4332.993
       84400000     204.2374384     227.2675553     438.6944279       0.0000000           -41.7133556             0.0000000           828.4860660       7.3924989      17.7503524      33.6172424       0.0000000       0.0000000              4338.126
       84500000     220.5731020     208.6297042     408.5535995       0.0000000           -42.0004241             0.0000000           795.7559817       7.3924487      17.7504742      33.6173613       0.0000000       0.0000000              4343.270
       84600000     205.8649017     214.1946350     406.9960045       0.0000000           -41.4884590             0.0000000           785.5670822       7.3920414      17.7503641      33.6171312       0.0000000       0.0000000              4348.419
       84700000     205.5586365     223.7611149     428.1859541       0.0000000           -38.4035458             0.0000000           819.1021597       7.3917741      17.7494449      33.6167007       0.0000000       0.0000000              4353.542
       84800000     243.3786823     201.3484611     406.3216042       0.0000000           -39.9281460             0.0000000           811.1206015       7.3916178      17.7497576      33.6165774       0.0000000       0.0000000              4358.681
       84900000     234.0570432     244.2571357     425.1189089       0.0000000           -39.1465783             0.0000000           864.2865095       7.3912496      17.7497512      33.6166265       0.0000000       0.0000000              4363.822
       85000000     265.1960551     226.9234425     394.6608392       0.0000000           -37.6751426             0.0000000           849.1051941       7.3913815      17.7492547      33.6170065       0.0000000       0.0000000              4368.968
       85100000     220.5774934     225.9264722     434.3452590       0.0000000           -35.2586054             0.0000000           845.5906191       7.3913680      17.7493626      33.6169085       0.0000000       0.0000000              4374.087
       85200000     236.0476883     218.4571947     418.2798062       0.0000000           -34.4822959             0.0000000           838.3023934       7.3918948      17.7485434      33.6167790       0.0000000       0.0000000              4379.244
       85300000     206.9814247     214.1072608     402.8332666       0.0000000           -36.1227387             0.0000000           787.7992135       7.3917737      17.7489701      33.6168728       0.0000000       0.0000000              4384.366
       85400000     213.5094894     222.3522600     402.0781090       0.0000000           -39.5293723             0.0000000           798.4104861       7.3922026      17.7490190      33.6165103       0.0000000       0.0000000              4389.499
       85500000     220.9464309     215.0733626     409.9257162       0.0000000           -43.9860163             0.0000000           801.9594935       7.3922282      17.7488751      33.6166013       0.0000000       0.0000000              4394.633
       85600000     229.3809043     228.0097905     417.4427415       0.0000000           -35.8754086             0.0000000           838.9580278       7.3926222      17.7487048      33.6170332       0.0000000       0.0000000              4399.772
       85700000     234.3187227     234.9893459     431.4778108       0.0000000           -37.7794348             0.0000000           863.0064445       7.3929184      17.7492274      33.6170276       0.0000000       0.0000000              4404.920
       85800000     210.2893350     210.1609399     398.9192999       0.0000000           -39.9914601             0.0000000           779.3781146       7.3926890      17.7492510      33.6167041       0.0000000       0.0000000              4410.054
       85900000     235.0882615     193.0670387     389.7430820       0.0000000           -36.4460531             0.0000000           781.4523291       7.3925141      17.7498995      33.6164470       0.0000000       0.0000000              4415.204
       86000000     223.2421757     219.8436563     398.7302663       0.0000000           -41.0793484             0.0000000           800.7367498       7.3925275      17.7501744      33.6164920       0.0000000       0.0000000              4420.347
       86100000     204.2845943     252.4193168     409.6609958       0.0000000           -38.4519473             0.0000000           827.9129595       7.3923379      17.7504297      33.6166665       0.0000000       0.0000000              4425.494
       86200000     209.2285555     223.4620907     424.8054779       0.0000000           -40.9046564             0.0000000           816.5914677       7.3925515      17.7510815      33.6163818       0.0000000       0.0000000              4430.642
       86300000     249.8315148     231.8037270     414.0202071       0.0000000           -38.8296993             0.0000000           856.8257495       7.3922487      17.7512067      33.6163623       0.0000000       0.0000000              4435.773
       86400000     245.5194754     211.2045859     409.8034185       0.0000000           -34.0897186             0.0000000           832.4377612       7.3918608      17.7510909      33.6162321       0.0000000       0.0000000              4440.900
       86500000     215.1762173     225.7805765     415.3412378       0.0000000           -38.7496225             0.0000000           817.5484091       7.3919007      17.7516168      33.6161988       0.0000000       0.0000000              4446.025
       86600000     206.8906916     204.4461298     400.6152352       0.0000000           -41.6460219             0.0000000           770.3060346       7.3919439      17.7517142      33.6162949       0.0000000       0.0000000              4451.164
       86700000     214.7502560     210.6594284     397.7086454       0.0000000           -41.3804822             0.0000000           781.7378475       7.3917254      17.7518338      33.6164339       0.0000000       0.0000000              4456.301
       86800000     245.6403171     222.9231769     424.0706085       0.0000000           -32.9206929             0.0000000           859.7134096       7.3919802      17.7520612      33.6163715       0.0000000       0.0000000              4461.417
       86900000     236.2918047     207.0134203     394.5758680       0.0000000           -35.1009841             0.0000000           802.7801089       7.3918042      17.7524287      33.6163200       0.0000000       0.0000000              4466.546
       87000000     224.8579772     212.8294721     402.7843901       0.0000000           -37.0962150             0.0000000           803.3756244       7.3916377      17.7526959      33.6166353       0.0000000       0.0000000              4471.683
       87100000     250.1839200     223.8175455     474.8973851       0.0000000           -37.9372214             0.0000000           910.9616292       7.3923387      17.7520457      33.6170004       0.0000000       0.0000000              4476.810
       87200000     255.4571396     227.1535622     431.2189420       0.0000000           -40.6912967             0.0000000           873.1383471       7.3930303      17.7525565      33.6175349       0.0000000       0.0000000              4481.959
       87300000     231.6620408     198.7803168     389.6239033       0.0000000           -39.5508249             0.0000000           780.5154359       7.3929261      17.7522111      33.6178032       0.0000000       0.0000000              4487.110
       87400000     221.2508748     226.5546668     396.1205409       0.0000000           -34.1173835             0.0000000           809.8086991       7.3936562      17.7517248      33.6181989       0.0000000       0.0000000              4492.254
       87500000     221.0968151     199.7506714     410.0726438       0.0000000           -37.4187146             0.0000000           793.5014157       7.3934183      17.7519473      33.6179974       0.0000000       0.0000000              4497.396
       87600000     224.0454796     195.5048623     402.5406262       0.0000000           -41.8296262             0.0000000           780.2613420       7.3931670      17.7518173      33.6179011       0.0000000       0.0000000              4502.550
       87700000     208.6449277     206.7652199     374.5722427       0.0000000           -39.8797719             0.0000000           750.1026183       7.3930718      17.7511704      33.6175874       0.0000000       0.0000000              4507.671
       87800000     220.4590945     205.1598384     392.2601174       0.0000000           -39.2813553             0.0000000           778.5976949       7.3932393      17.7515480      33.6172348       0.0000000       0.0000000              4512.803
       87900000     217.5056580     223.0599756     403.0799353       0.0000000           -37.2476518             0.0000000           806.3979171       7.3931955      17.7518738      33.6171485       0.0000000       0.0000000              4517.933
       88000000     223.7539572     219.1448376     370.1327035       0.0000000           -40.9289038             0.0000000           772.1025945       7.3931097      17.7514566      33.6170430       0.0000000       0.0000000              4523.062
       88100000     237.4053532     209.0080926     408.3473944       0.0000000           -41.9436823             0.0000000           812.8171578       7.3932517      17.7513662      33.6170210       0.0000000       0.0000000              4528.196
       88200000     224.3837480     224.1562909     421.8537449       0.0000000           -33.7719491             0.0000000           836.6218347       7.3931518      17.7510409      33.6175207       0.0000000       0.0000000              4533.329
       88300000     203.2060317     219.5865470     396.4465579       0.0000000           -38.6140979             0.0000000           780.6250387       7.3926276      17.7514187      33.6174726       0.0000000       0.0000000              4538.471
       88400000     222.0096967     193.0819944     399.9559666       0.0000000           -33.8522618             0.0000000           781.1953960       7.3927590      17.7512980      33.6173353       0.0000000       0.0000000              4543.614
       88500000     217.7491570     232.2324275     405.9187301       0.0000000           -36.1101725             0.0000000           819.7901422       7.3923734      17.7517333      33.6171293       0.0000000       0.0000000              4548.763
       88600000     221.9292697     224.6430674     413.1515152       0.0000000           -40.0380520             0.0000000           819.6858002       7.3925454      17.7522582      33.6167617       0.0000000       0.0000000              4553.927
       88700000     208.8207055     217.8404451     385.1432166       0.0000000           -39.5946508             0.0000000           772.2097164       7.3922344      17.7526159      33.6163950       0.0000000       0.0000000              4559.055
       88800000     207.3777302     208.4905877     416.5498598       0.0000000           -39.1346370             0.0000000           793.2835407       7.3919426      17.7529063      33.6165564       0.0000000       0.0000000              4564.183
       88900000     208.1872221     240.4753326     371.2621349       0.0000000           -38.2747991             0.0000000           781.6498905       7.3917712      17.7530470      33.6162347       0.0000000       0.0000000              4569.311
       89000000     201.7968035     217.6618192     418.1492890       0.0000000           -41.3678996             0.0000000           796.2400121       7.3916693      17.7530678      33.6162406       0.0000000       0.0000000              4574.447
       89100000     242.3023348     221.9939321     386.5008121       0.0000000           -36.1165957             0.0000000           814.6804832       7.3919053      17.7526539      33.6163728       0.0000000       0.0000000              4579.583
       89200000     239.3479565     222.1611125     408.0148467       0.0000000           -37.0308140             0.0000000           832.4931018       7.3918200      17.7527031      33.6168236       0.0000000       0.0000000              4584.715
       89300000     236.9912957     223.2626192     434.8431692       0.0000000           -39.1592796             0.0000000           855.9378045       7.3915760      17.7525740      33.6164201       0.0000000       0.0000000              4589.846
       89400000     213.3875730     220.7888315     430.1839825       0.0000000           -38.9878507             0.0000000           825.3725363       7.3921125      17.7526429      33.6162317       0.0000000       0.0000000              4595.008
       89500000     219.7261447     218.0193921     423.9077499       0.0000000           -34.8892712             0.0000000           826.7640155       7.3919172      17.7530343      33.6162384       0.0000000       0.0000000              4600.135
       89600000     235.3522032     199.5896094     430.7235481       0.0000000           -37.0258140             0.0000000           828.6395468       7.3920259      17.7522474      33.6160032       0.0000000       0.0000000              4605.289
       89700000     219.2577994     194.6668519     411.6478389       0.0000000           -39.2610784             0.0000000           786.3114117       7.3923240      17.7519529      33.6158932       0.0000000       0.0000000              4610.408
       89800000     207.3318196     253.4232973     411.9506514       0.0000000           -41.5517128             0.0000000           831.1540555       7.3923947      17.7522672      33.6160739       0.0000000       0.0000000              4615.538
       89900000     229.4248763     254.8195462     389.1313968       0.0000000           -41.0387367             0.0000000           832.3370825       7.3920033      17.7524967      33.6165166       0.0000000       0.0000000              4620.694
       90000000     229.4633229     203.0814968     412.6969607       0.0000000           -38.9108445             0.0000000           806.3309359       7.3917309      17.7522784      33.6167274       0.0000000       0.0000000              4625.807
       90100000     241.6408367     231.4564865     377.0008191       0.0000000           -39.7233676             0.0000000           810.3747747       7.3915765      17.7520133      33.6166498       0.0000000       0.0000000              4630.923
       90200000     227.6521560     198.0727075     401.7720484       0.0000000           -39.5325041             0.0000000           787.9644078       7.3917260      17.7519256      33.6164684       0.0000000       0.0000000              4636.070
       90300000     215.6585131     202.5762000     438.5247356       0.0000000           -36.8631689             0.0000000           819.8962798       7.3912041      17.7513130      33.6163743       0.0000000       0.0000000              4641.209
       90400000     244.0864443     218.4733617     425.4211531       0.0000000           -35.5090976             0.0000000           852.4718615       7.3913466      17.7513033      33.6162387       0.0000000       0.0000000              4646.341
       90500000     220.6687502     240.2734309     394.3154409       0.0000000           -37.7607677             0.0000000           817.4968542       7.3912190      17.7513187      33.6161949       0.0000000       0.0000000              4651.494
       90600000     212.4709490     220.4044814     393.7030414       0.0000000           -36.4942852             0.0000000           790.0841865       7.3910208      17.7517751      33.6162128       0.0000000       0.0000000              4656.640
       90700000     243.4928062     205.2221298     400.1118511       0.0000000           -39.6730658             0.0000000           809.1537213       7.3907802      17.7519632      33.6160655       0.0000000       0.0000000              4661.798
       90800000     222.5265554     221.2555417     391.2315834       0.0000000           -42.8706026             0.0000000           792.1430779       7.3907337      17.7516707      33.6162381       0.0000000       0.0000000              4666.950
       90900000     222.5882871     208.5983108     415.1871714       0.0000000           -39.4709252             0.0000000           806.9028440       7.3908117      17.7513653      33.6164539       0.0000000       0.0000000              4672.100
       91000000     213.6686168     206.4360396     404.4548257       0.0000000           -36.7067098             0.0000000           787.8527724       7.3907032      17.7520302      33.6161163       0.0000000       0.0000000              4677.255
       91100000     205.9859863     211.6804323     413.0118777       0.0000000           -36.0928964             0.0000000           794.5853998       7.3903680      17.7524663      33.6160256       0.0000000       0.0000000              4682.412
       91200000     232.7386961     238.1343489     441.9259932       0.0000000           -37.0075475             0.0000000           875.7914907       7.3901795      17.7519557      33.6161308       0.0000000       0.0000000              4687.553
       91300000     217.9049455     193.6168341     421.4951867       0.0000000           -39.0117115             0.0000000           794.0052548       7.3900215      17.7520839      33.6161086       0.0000000       0.0000000              4692.683
       91400000     222.7117269     233.0202067     405.9654129       0.0000000           -38.9742629             0.0000000           822.7230837       7.3897669      17.7522105      33.6157248       0.0000000       0.0000000              4697.837
       91500000     207.4961044     226.0435391     384.9275101       0.0000000           -40.4925021             0.0000000           777.9746515       7.3895653      17.7518388      33.6156145       0.0000000       0.0000000              4702.974
       91600000     223.7329576     212.7743403     414.7276837       0.0000000           -39.5554339             0.0000000           811.6795477       7.3891579      17.7517120      33.6161065       0.0000000       0.0000000              4708.101
       91700000     218.6365637     251.2657824     441.6036058       0.0000000           -39.2974927             0.0000000           872.2084592       7.3888721      17.7516919      33.6161700       0.0000000       0.0000000              4713.245
       91800000     220.6982195     204.0279576     405.7607873       0.0000000           -39.2721758             0.0000000           791.2147886       7.3889819      17.7529601      33.6163183       0.0000000       0.0000000              4718.377
       91900000     235.2498554     210.9305943     404.8828253       0.0000000           -38.7711330             0.0000000           812.2921420       7.3892864      17.7531991      33.6166579       0.0000000       0.0000000              4723.510
       92000000     224.9148189     214.0518085     392.5302299       0.0000000           -38.4666906             0.0000000           793.0301666       7.3891268      17.7530228      33.6169801       0.0000000       0.0000000              4728.666
       92100000     237.9380086     230.2120819     385.7547469       0.0000000           -38.8254963             0.0000000           815.0793411       7.3890966      17.7529151      33.6172453       0.0000000       0.0000000              4733.826
       92200000     236.5936627     249.7552610     404.9363414       0.0000000           -33.8186772             0.0000000           857.4665879       7.3891235      17.7522216      33.6174471       0.0000000       0.0000000              4738.975
       92300000     212.6539024     209.9559007     408.0256461       0.0000000           -38.4309142             0.0000000           792.2045350       7.3888859      17.7513686      33.6174988       0.0000000       0.0000000              4744.110
       92400000     192.8063442     221.6954411     400.6276108       0.0000000           -38.9911882             0.0000000           776.1382080       7.3882669      17.7508206      33.6173862       0.0000000       0.0000000              4749.230
       92500000     214.6659890     212.1618946     382.6458825       0.0000000           -41.3861372             0.0000000           768.0876289       7.3877985      17.7516911      33.6174102       0.0000000       0.0000000              4754.364
       92600000     203.1122959     214.4649122     452.0958048       0.0000000           -30.2443247             0.0000000           839.4286882       7.3873923      17.7522416      33.6170036       0.0000000       0.0000000              4759.495
       92700000     232.0530185     225.7240902     413.2721555       0.0000000           -40.7538683             0.0000000           830.2953959       7.3869335      17.7526731      33.6169707       0.0000000       0.0000000              4764.615
       92800000     228.4897348     220.6125727     377.2479635       0.0000000           -38.3998388             0.0000000           787.9504323       7.3868493      17.7524425      33.6168296       0.0000000       0.0000000              4769.768
       92900000     240.9230356     232.4559943     413.7371955       0.0000000           -36.6863039             0.0000000           850.4299215       7.3868974      17.7519333      33.6165870       0.0000000       0.0000000              4774.915
       93000000     208.8687425     241.0416906     446.6839681       0.0000000           -34.7669708             0.0000000           861.8274304       7.3867211      17.7518086      33.6163684       0.0000000       0.0000000              4780.063
       93100000     215.5810056     225.2461045     370.7464857       0.0000000           -41.2481597             0.0000000           770.3254360       7.3867967      17.7522296      33.6165121       0.0000000       0.0000000              4785.217
       93200000     225.7342516     194.2385932     420.9991488       0.0000000           -36.1450254             0.0000000           804.8269682       7.3871333      17.7518338      33.6161782       0.0000000       0.0000000              4790.377
       93300000     214.2794690     236.0408942     381.8634545       0.0000000           -38.5141924             0.0000000           793.6696254       7.3872158      17.7516964      33.6160487       0.0000000       0.0000000              4795.505
       93400000     233.4020206     219.1094401     364.6875483       0.0000000           -42.7905339             0.0000000           774.4084750       7.3872868      17.7520737      33.6160131       0.0000000       0.0000000              4800.628
       93500000     229.2579522     203.2170337     394.7025142       0.0000000           -35.4683814             0.0000000           791.7091187       7.3870974      17.7525237      33.6160674       0.0000000       0.0000000              4805.759
       93600000     215.7552952     193.7040110     415.0716030       0.0000000           -39.6181786             0.0000000           784.9127306       7.3877293      17.7514823      33.6157702       0.0000000       0.0000000              4810.912
       93700000     217.4259199     213.9152045     451.5442099       0.0000000           -34.7745876             0.0000000           848.1107467       7.3878611      17.7517157      33.6156284       0.0000000       0.0000000              4816.049
       93800000     206.6004267     234.7380010     392.1552114       0.0000000           -38.4674258             0.0000000           795.0262133       7.3881732      17.7516784      33.6157844       0.0000000       0.0000000              4821.187
       93900000     207.2070961     225.1406842     428.1841693       0.0000000           -39.3081409             0.0000000           821.2238088       7.3881659      17.7519627      33.6158156       0.0000000       0.0000000              4826.345
       94000000     213.2373934     203.4256758     376.3008783       0.0000000           -40.4916332             0.0000000           752.4723143       7.3885834      17.7517701      33.6157640       0.0000000       0.0000000              4831.505
       94100000     233.8353867     218.2158089     383.2843007       0.0000000           -39.7048650             0.0000000           795.6306313       7.3882282      17.7517554      33.6158986       0.0000000       0.0000000              4836.641
       94200000     223.1648861     230.5664638     404.4434498       0.0000000           -40.5457099             0.0000000           817.6290898       7.3883503      17.7517757      33.6158753       0.0000000       0.0000000              4841.781
       94300000     234.3117032     226.3381276     403.8824516       0.0000000           -40.7248747             0.0000000           823.8074077       7.3884733      17.7520139      33.6155648       0.0000000       0.0000000              4846.923
       94400000     216.5304662     222.0831022     412.5211763       0.0000000           -38.6771632             0.0000000           812.4575815       7.3886141      17.7519087      33.6156454       0.0000000       0.0000000              4852.066
       94500000     200.0876196     228.3570913     439.1239644       0.0000000           -35.9657894             0.0000000           831.6028859       7.3887321      17.7525012      33.6155981       0.0000000       0.0000000              4857.198
       94600000     219.2302261     218.5649861     403.4181098       0.0000000           -38.6183446             0.0000000           802.5949773       7.3885499      17.7525558      33.6156078       0.0000000       0.0000000              4862.340
       94700000     218.0288642     218.9101779     405.4240140       0.0000000           -38.7514054             0.0000000           803.6116508       7.3884427      17.7525010      33.6156379       0.0000000       0.0000000              4867.484
       94800000     214.1528030     251.6970511     405.1984787       0.0000000           -34.7884328             0.0000000           836.2599001       7.3885644      17.7519853      33.6158225       0.0000000       0.0000000              4872.620
       94900000     230.1676461     244.3840437     410.9054295       0.0000000           -30.4408230             0.0000000           855.0162963       7.3882608      17.7519080      33.6160063       0.0000000       0.0000000              4877.761
       95000000     206.8393162     217.3486688     386.9990554       0.0000000           -36.7522297             0.0000000           774.4348108       7.3883456      17.7518502      33.6161336       0.0000000       0.0000000              4882.914
       95100000     219.5737220     236.6436654     404.3152112       0.0000000           -30.7113182             0.0000000           829.8212803       7.3880965      17.7520994      33.6161334       0.0000000       0.0000000              4888.043
       95200000     239.4564602     242.3310849     436.0485081       0.0000000           -41.5654972             0.0000000           876.2705559       7.3882757      17.7521098      33.6160915       0.0000000       0.0000000              4893.193
       95300000     235.1447088     259.4271504     399.4427330       0.0000000           -42.2536429             0.0000000           851.7609493       7.3886281      17.7519313      33.6165033       0.0000000       0.0000000              4898.332
       95400000     194.9991867     227.8662331     394.1184883       0.0000000           -40.0610516             0.0000000           776.9228565       7.3887549      17.7521732      33.6165344       0.0000000       0.0000000              4903.481
       95500000     210.4048656     244.8617758     421.4707097       0.0000000           -36.4276715             0.0000000           840.3096797       7.3885703      17.7529429      33.6165016       0.0000000       0.0000000              4908.634
       95600000     175.5687765     225.2212155     405.8346901       0.0000000           -37.8920435             0.0000000           768.7326385       7.3888504      17.7524589      33.6163654       0.0000000       0.0000000              4913.758
       95700000     228.3504683     236.8783242     438.3434801       0.0000000           -36.4323805             0.0000000           867.1398922       7.3887705      17.7525609      33.6159227       0.0000000       0.0000000              4918.890
       95800000     213.7088699     223.2094560     416.0661580       0.0000000           -38.3135804             0.0000000           814.6709035       7.3881609      17.7529645      33.6159465       0.0000000       0.0000000              4924.036
       95900000     207.9877646     225.9556477     406.7124458       0.0000000           -35.5899242             0.0000000           805.0659339       7.3879456      17.7534653      33.6160062       0.0000000       0.0000000              4929.175
       96000000     220.2833139     221.9816614     410.8655096       0.0000000           -36.1881776             0.0000000           816.9423073       7.3880321      17.7536322      33.6161858       0.0000000       0.0000000              4934.304
       96100000     214.9019489     240.2855096     405.6923061       0.0000000           -40.7493296             0.0000000           820.1304350       7.3882172      17.7531600      33.6165980       0.0000000       0.0000000              4939.449
       96200000     229.1108606     237.5688420     436.1972308       0.0000000           -34.5670477             0.0000000           868.3098857       7.3881933      17.7533036      33.6169069       0.0000000       0.0000000              4944.602
       96300000     245.1768532     214.8173607     417.2646552       0.0000000           -35.8811423             0.0000000           841.3777268       7.3885698      17.7534272      33.6172065       0.0000000       0.0000000              4949.748
       96400000     208.4944836     221.4506536     426.9134828       0.0000000           -39.0186809             0.0000000           817.8399391       7.3886662      17.7534857      33.6168463       0.0000000       0.0000000              4954.913
       96500000     214.9319445     220.9103061     436.5106683       0.0000000           -37.7985488             0.0000000           834.5543701       7.3892737      17.7535328      33.6167988       0.0000000       0.0000000              4960.063
       96600000     241.8011852     225.4237358     392.1850300       0.0000000           -40.8472433             0.0000000           818.5627077       7.3895291      17.7540798      33.6171396       0.0000000       0.0000000              4965.196
       96700000     235.0181796     209.3540490     410.0834235       0.0000000           -39.6085516             0.0000000           814.8471005       7.3898399      17.7540541      33.6173016       0.0000000       0.0000000              4970.346
       96800000     224.1290276     223.1105400     386.5251260       0.0000000           -42.5872627             0.0000000           791.1774309       7.3900203      17.7534669      33.6172829       0.0000000       0.0000000              4975.473
       96900000     215.4467102     224.9512086     448.4528175       0.0000000           -39.6450054             0.0000000           849.2057309       7.3900959      17.7536509      33.6174028       0.0000000       0.0000000              4980.608
       97000000     206.5574633     212.9849132     426.6454305       0.0000000           -37.9118018             0.0000000           808.2760051       7.3900993      17.7537230      33.6175890       0.0000000       0.0000000              4985.749
       97100000     216.7032253     216.1231621     433.4754168       0.0000000           -33.8069533             0.0000000           832.4948510       7.3902562      17.7539906      33.6175265       0.0000000       0.0000000              4990.884
       97200000     230.6180834     233.2497381     402.1151892       0.0000000           -32.5837792             0.0000000           833.3992314       7.3903783      17.7542883      33.6172092       0.0000000       0.0000000              4996.044
       97300000     224.4462100     195.2855859     438.8285974       0.0000000           -42.3954731             0.0000000           816.1649202       7.3903508      17.7545624      33.6165202       0.0000000       0.0000000              5001.178
       97400000     231.2680436     221.7256821     415.9767297       0.0000000           -36.1460646             0.0000000           832.8243907       7.3902001      17.7547975      33.6170234       0.0000000       0.0000000              5006.324
       97500000     248.6990499     214.7469759     425.5207946       0.0000000           -38.2231489             0.0000000           850.7436714       7.3900608      17.7547981      33.6166368       0.0000000       0.0000000              5011.467
       97600000     229.9356973     192.9715789     408.1265938       0.0000000           -39.0303223             0.0000000           792.0035477       7.3904700      17.7548809      33.6165853       0.0000000       0.0000000              5016.598
       97700000     215.9747657     218.9234476     402.1143258       0.0000000           -40.5951513             0.0000000           796.4173879       7.3900718      17.7549778      33.6161766       0.0000000       0.0000000              5021.727
