#Time(ps) Temperature(K) Density(g/cm^3)
  1384.0, 426.5,  1.0220
  1388.0, 422.5,  1.0271
  1392.0, 420.4,  1.0250
  1396.0, 420.2,  1.0207
  1400.0, 419.1,  1.0264
  1404.0, 419.3,  1.0269
  1408.0, 416.2,  1.0246
  1412.0, 422.3,  1.0339
  1416.0, 418.0,  1.0353
  1420.0, 416.7,  1.0381
  1424.0, 414.3,  1.0340
  1428.0, 415.3,  1.0320
  1432.0, 411.7,  1.0320
  1436.0, 412.7,  1.0305
  1440.0, 412.3,  1.0296
  1444.0, 412.0,  1.0255
  1448.0, 414.1,  1.0281
  1452.0, 408.3,  1.0325
  1456.0, 406.4,  1.0402
  1460.0, 406.3,  1.0397
  1464.0, 406.3,  1.0341
  1468.0, 406.2,  1.0348
  1472.0, 407.5,  1.0419
  1476.0, 405.3,  1.0485
  1480.0, 404.0,  1.0405
  1484.0, 402.9,  1.0447
  1488.0, 399.6,  1.0466
  1492.0, 404.7,  1.0391
  1496.0, 401.2,  1.0396
  1500.0, 402.6,  1.0392
  1504.0, 402.7,  1.0410
  1508.0, 400.7,  1.0360
  1512.0, 399.3,  1.0369
  1516.0, 399.4,  1.0395
  1520.0, 399.6,  1.0419
  1524.0, 391.5,  1.0409
  1528.0, 395.1,  1.0470
  1532.0, 389.5,  1.0498
  1536.0, 391.8,  1.0538
  1540.0, 391.2,  1.0479
  1544.0, 391.4,  1.0479
  1548.0, 386.9,  1.0546
  1552.0, 390.6,  1.0543
  1556.0, 387.7,  1.0487
  1560.0, 386.6,  1.0580
  1564.0, 387.5,  1.0532
  1568.0, 387.1,  1.0504
  1572.0, 385.7,  1.0513
  1576.0, 386.2,  1.0591
  1580.0, 387.8,  1.0596
  1584.0, 382.4,  1.0602
  1588.0, 382.3,  1.0641
  1592.0, 380.3,  1.0662
  1596.0, 381.3,  1.0608
  1600.0, 377.6,  1.0605
  1604.0, 380.2,  1.0597
  1608.0, 376.0,  1.0553
  1612.0, 378.9,  1.0612
  1616.0, 382.4,  1.0630
  1620.0, 374.5,  1.0586
  1624.0, 376.8,  1.0590
  1628.0, 374.3,  1.0705
  1632.0, 372.1,  1.0645
  1636.0, 373.6,  1.0655
  1640.0, 371.5,  1.0658
  1644.0, 371.0,  1.0656
  1648.0, 372.0,  1.0649
  1652.0, 370.0,  1.0669
  1656.0, 369.9,  1.0637
  1660.0, 371.7,  1.0723
  1664.0, 365.1,  1.0711
  1668.0, 367.3,  1.0658
  1672.0, 364.8,  1.0720
  1676.0, 365.5,  1.0718
  1680.0, 367.1,  1.0660
  1684.0, 364.7,  1.0644
  1688.0, 366.5,  1.0674
  1692.0, 364.3,  1.0701
  1696.0, 364.0,  1.0676
  1700.0, 358.0,  1.0768
  1704.0, 361.7,  1.0760
  1708.0, 359.8,  1.0794
  1712.0, 357.9,  1.0831
  1716.0, 359.9,  1.0836
  1720.0, 352.6,  1.0829
  1724.0, 355.2,  1.0845
  1728.0, 353.7,  1.0802
  1732.0, 354.6,  1.0811
  1736.0, 353.9,  1.0803
  1740.0, 351.2,  1.0853
  1744.0, 347.2,  1.0847
  1748.0, 352.1,  1.0860
  1752.0, 348.0,  1.0802
  1756.0, 349.2,  1.0784
  1760.0, 349.3,  1.0791
  1764.0, 348.9,  1.0791
  1768.0, 344.9,  1.0809
  1772.0, 345.6,  1.0820
  1776.0, 340.9,  1.0861
  1780.0, 341.6,  1.0864
  1784.0, 345.7,  1.0869
  1788.0, 343.4,  1.0820
  1792.0, 342.9,  1.0910
  1796.0, 343.1,  1.0885
  1800.0, 341.2,  1.0896
  1804.0, 340.7,  1.0868
  1808.0, 340.0,  1.0857
  1812.0, 335.3,  1.0833
  1816.0, 338.2,  1.0875
  1820.0, 338.3,  1.0888
  1824.0, 337.4,  1.0832
  1828.0, 334.2,  1.0910
  1832.0, 333.9,  1.0907
  1836.0, 333.4,  1.0904
  1840.0, 330.9,  1.0929
  1844.0, 328.9,  1.0933
  1848.0, 330.3,  1.0970
  1852.0, 332.0,  1.0942
  1856.0, 329.7,  1.0887
  1860.0, 330.2,  1.0922
  1864.0, 328.8,  1.0975
  1868.0, 330.8,  1.1025
  1872.0, 327.4,  1.1004
  1876.0, 325.8,  1.0986
  1880.0, 321.7,  1.0975
  1884.0, 323.4,  1.1046
  1888.0, 323.9,  1.1006
  1892.0, 323.1,  1.0978
  1896.0, 319.5,  1.0998
  1900.0, 320.0,  1.1055
  1904.0, 320.4,  1.1048
