 Time Density Volume Pressure Temperature "Kin. Energy" Box-X Box-Y Box-Z
6.3 6.3 99.3913345336914 16.973756790161133 -103.21106719970703 475.72235107421875 421.24749755859375 2.569957733154297 2.569957733154297 2.569957733154297
6.4 6.4 99.41846466064453 16.969125747680664 -10.17595386505127 400.9897155761719 355.0724792480469 2.5697240829467773 2.5697240829467773 2.5697240829467773
6.5 6.5 99.3745346069336 16.976627349853516 -310.23773193359375 496.6088562011719 439.7422790527344 2.5701026916503906 2.5701026916503906 2.5701026916503906
6.6000000000000005 6.6000000000000005 99.30791473388672 16.98801612854004 -208.6434326171875 414.67529296875 367.19091796875 2.5706772804260254 2.5706772804260254 2.5706772804260254
6.7 6.7 99.3780746459961 16.976022720336914 -259.4045104980469 458.73931884765625 406.20916748046875 2.5700721740722656 2.5700721740722656 2.5700721740722656
6.8 6.8 99.27997589111328 16.992795944213867 -843.5535278320312 395.1747131347656 349.92333984375 2.570918321609497 2.570918321609497 2.570918321609497
6.9 6.9 99.30826568603516 16.98795509338379 2.8010966777801514 452.8759765625 401.0172424316406 2.570674180984497 2.570674180984497 2.570674180984497
7.0 7.0 99.34969329833984 16.980871200561523 299.2059020996094 446.73223876953125 395.5770263671875 2.570316791534424 2.570316791534424 2.570316791534424
7.1000000000000005 7.1000000000000005 99.44339752197266 16.96487045288086 595.8958129882812 340.8212585449219 301.79388427734375 2.569509267807007 2.569509267807007 2.569509267807007
7.2 7.2 99.35533142089844 16.979907989501953 -428.4237365722656 476.34332275390625 421.7973327636719 2.570268154144287 2.570268154144287 2.570268154144287
7.3 7.3 99.46259307861328 16.961597442626953 394.5240783691406 564.3853759765625 499.75775146484375 2.5693440437316895 2.5693440437316895 2.5693440437316895
7.4 7.4 99.4054946899414 16.97134017944336 -127.0086669921875 412.4053649902344 365.180908203125 2.569835901260376 2.569835901260376 2.569835901260376
7.5 7.5 99.39679718017578 16.972824096679688 655.5850219726562 364.87481689453125 323.09307861328125 2.569910764694214 2.569910764694214 2.569910764694214
7.6000000000000005 7.6000000000000005 99.37037658691406 16.977336883544922 24.15808868408203 481.02166748046875 425.9399719238281 2.570138454437256 2.570138454437256 2.570138454437256
7.7 7.7 99.33246612548828 16.983816146850586 223.45484924316406 597.7174682617188 529.27294921875 2.570465326309204 2.570465326309204 2.570465326309204
7.8 7.8 99.35757446289062 16.979524612426758 347.1387634277344 470.34869384765625 416.4891662597656 2.57024884223938 2.57024884223938 2.57024884223938
7.9 7.9 99.27523040771484 16.993608474731445 -482.7710266113281 317.392578125 281.04803466796875 2.5709593296051025 2.5709593296051025 2.5709593296051025
8.0 8.0 99.30683135986328 16.988201141357422 430.6393127441406 427.6422424316406 378.67303466796875 2.5706865787506104 2.5706865787506104 2.5706865787506104
8.1 8.1 99.36109161376953 16.978923797607422 -36.11960983276367 583.9742431640625 517.1034545898438 2.570218563079834 2.570218563079834 2.570218563079834
8.2 8.2 99.34013366699219 16.982505798339844 -425.5301818847656 500.2740478515625 442.98779296875 2.570399284362793 2.570399284362793 2.570399284362793
8.3 8.3 99.41233825683594 16.970170974731445 235.79600524902344 409.7839660644531 362.85968017578125 2.569776773452759 2.569776773452759 2.569776773452759
8.4 8.4 99.34876251220703 16.98103141784668 -62.2171516418457 406.5658874511719 360.0101013183594 2.5703248977661133 2.5703248977661133 2.5703248977661133
8.5 8.5 99.29182434082031 16.990768432617188 -226.39501953125 495.5880432128906 438.8383483886719 2.5708160400390625 2.5708160400390625 2.5708160400390625
8.6 8.6 99.30729675292969 16.988121032714844 154.9318084716797 510.6953430175781 452.2157287597656 2.5706825256347656 2.5706825256347656 2.5706825256347656
8.700000000000001 8.700000000000001 99.30105590820312 16.98918914794922 373.7378845214844 415.7258605957031 368.1211853027344 2.5707364082336426 2.5707364082336426 2.5707364082336426
8.8 8.8 99.20060729980469 17.006391525268555 -670.6463012695312 456.25177001953125 404.0064697265625 2.571603775024414 2.571603775024414 2.571603775024414
8.9 8.9 99.18595886230469 17.00890350341797 -172.7461700439453 467.3224792480469 413.8094787597656 2.571730375289917 2.571730375289917 2.571730375289917
9.0 9.0 99.19917297363281 17.006637573242188 -488.9560546875 482.392333984375 427.1537170410156 2.5716161727905273 2.5716161727905273 2.5716161727905273
9.1 9.1 99.24292755126953 16.9991397857666 -502.6937561035156 421.6845703125 373.3975524902344 2.5712382793426514 2.5712382793426514 2.5712382793426514
9.200000000000001 9.200000000000001 99.2347183227539 17.000545501708984 110.46701049804688 452.5438537597656 400.72314453125 2.5713090896606445 2.5713090896606445 2.5713090896606445
9.3 9.3 99.31584167480469 16.98666000366211 -42.71543884277344 493.67303466796875 437.1426696777344 2.5706088542938232 2.5706088542938232 2.5706088542938232
9.4 9.4 99.3518295288086 16.980506896972656 -106.5454330444336 406.06500244140625 359.56658935546875 2.570298433303833 2.570298433303833 2.570298433303833
9.5 9.5 99.3209228515625 16.985790252685547 249.162353515625 422.8097839355469 374.3939208984375 2.5705649852752686 2.5705649852752686 2.5705649852752686
9.6 9.6 99.29791259765625 16.989727020263672 -122.09334564208984 392.264404296875 347.3462829589844 2.57076358795166 2.57076358795166 2.57076358795166
9.700000000000001 9.700000000000001 99.27864837646484 16.993022918701172 371.9284973144531 485.7043762207031 430.08648681640625 2.570929765701294 2.570929765701294 2.570929765701294
9.8 9.8 99.32266235351562 16.985492706298828 135.2341766357422 437.561767578125 387.4566650390625 2.570549964904785 2.570549964904785 2.570549964904785
9.9 9.9 99.26426696777344 16.995485305786133 605.9171752929688 480.82965087890625 425.7699890136719 2.571053981781006 2.571053981781006 2.571053981781006
10.0 10.0 99.14547729492188 17.01584815979004 517.5947265625 401.3502502441406 355.3917236328125 2.572080373764038 2.572080373764038 2.572080373764038
10.1 10.1 99.19208526611328 17.00785255432129 -318.4830017089844 376.1282653808594 333.0578918457031 2.5716774463653564 2.5716774463653564 2.5716774463653564
10.200000000000001 10.200000000000001 99.208251953125 17.005081176757812 417.678955078125 454.03302001953125 402.04180908203125 2.571537733078003 2.571537733078003 2.571537733078003
10.3 10.3 99.17369079589844 17.01100730895996 231.0644073486328 547.264892578125 484.5976867675781 2.571836471557617 2.571836471557617 2.571836471557617
10.4 10.4 99.17346954345703 17.011045455932617 -165.97300720214844 426.6014404296875 377.75140380859375 2.57183837890625 2.57183837890625 2.57183837890625
10.5 10.5 99.18199157714844 17.009584426879883 539.7528686523438 459.6733703613281 407.0362854003906 2.5717647075653076 2.5717647075653076 2.5717647075653076
10.6 10.6 99.17655181884766 17.010517120361328 207.0918731689453 468.7075500488281 415.03594970703125 2.5718116760253906 2.5718116760253906 2.5718116760253906
10.700000000000001 10.700000000000001 99.24256134033203 16.999202728271484 494.5680236816406 450.4719543457031 398.88848876953125 2.5712413787841797 2.5712413787841797 2.5712413787841797
10.8 10.8 99.17214965820312 17.011272430419922 -68.47289276123047 423.92510986328125 375.38153076171875 2.571849822998047 2.571849822998047 2.571849822998047
10.9 10.9 99.2086410522461 17.005014419555664 -223.69285583496094 451.6008605957031 399.8881530761719 2.5715343952178955 2.5715343952178955 2.5715343952178955
11.0 11.0 99.25918579101562 16.996355056762695 -315.3926696777344 537.6044921875 476.04351806640625 2.5710978507995605 2.5710978507995605 2.5710978507995605
11.1 11.1 99.1844482421875 17.00916290283203 4.12421178817749 494.7411193847656 438.0884094238281 2.5717434883117676 2.5717434883117676 2.5717434883117676
11.200000000000001 11.200000000000001 99.24849700927734 16.998186111450195 -232.43995666503906 432.31488037109375 382.81060791015625 2.571190118789673 2.571190118789673 2.571190118789673
11.3 11.3 99.33465576171875 16.983442306518555 -62.54429626464844 348.2351379394531 308.3587951660156 2.570446491241455 2.570446491241455 2.570446491241455
11.4 11.4 99.3318099975586 16.983928680419922 -280.9104919433594 387.279541015625 342.9322204589844 2.5704710483551025 2.5704710483551025 2.5704710483551025
11.5 11.5 99.21794891357422 17.003419876098633 -551.6537475585938 517.052001953125 457.844482421875 2.5714540481567383 2.5714540481567383 2.5714540481567383
11.6 11.6 99.25297546386719 16.997419357299805 -222.06744384765625 484.60595703125 429.11383056640625 2.5711514949798584 2.5711514949798584 2.5711514949798584
11.700000000000001 11.700000000000001 99.21341705322266 17.004196166992188 392.2662353515625 419.8082580566406 371.736083984375 2.571493148803711 2.571493148803711 2.571493148803711
11.8 11.8 99.21162414550781 17.00450325012207 -153.9013214111328 332.3016357421875 294.2498474121094 2.5715086460113525 2.5715086460113525 2.5715086460113525
11.9 11.9 99.26765441894531 16.994905471801758 259.9667053222656 505.61553955078125 447.7176208496094 2.5710246562957764 2.5710246562957764 2.5710246562957764
12.0 12.0 99.2198715209961 17.003089904785156 657.888671875 478.4638977050781 423.67510986328125 2.571437358856201 2.571437358856201 2.571437358856201
12.1 12.1 99.23676300048828 17.00019645690918 -104.27628326416016 514.9745483398438 456.00494384765625 2.571291446685791 2.571291446685791 2.571291446685791
12.200000000000001 12.200000000000001 99.14910888671875 17.01522445678711 -669.9185180664062 368.322021484375 326.1455383300781 2.5720489025115967 2.5720489025115967 2.5720489025115967
12.3 12.3 99.22864532470703 17.0015869140625 508.6011047363281 364.97735595703125 323.18389892578125 2.571361541748047 2.571361541748047 2.571361541748047
12.4 12.4 99.27660369873047 16.99337387084961 715.5525512695312 483.8395690917969 428.4352111816406 2.5709474086761475 2.5709474086761475 2.5709474086761475
12.5 12.5 99.19528198242188 17.007305145263672 -56.70269775390625 589.065185546875 521.6114501953125 2.5716497898101807 2.5716497898101807 2.5716497898101807
12.6 12.6 99.29378509521484 16.990432739257812 -419.60302734375 462.9657287597656 409.95166015625 2.5707991123199463 2.5707991123199463 2.5707991123199463
12.700000000000001 12.700000000000001 99.22180938720703 17.002758026123047 -572.4690551757812 409.6042785644531 362.7005920410156 2.571420669555664 2.571420669555664 2.571420669555664
12.8 12.8 99.27000427246094 16.994503021240234 654.4413452148438 394.5489196777344 349.36920166015625 2.5710043907165527 2.5710043907165527 2.5710043907165527
12.9 12.9 99.35892486572266 16.979293823242188 107.8783950805664 545.7178955078125 483.2278747558594 2.570237159729004 2.570237159729004 2.570237159729004
13.0 13.0 99.27326965332031 16.99394416809082 -259.2531433105469 540.0838623046875 478.23895263671875 2.5709762573242188 2.5709762573242188 2.5709762573242188
13.1 13.1 99.23442077636719 17.00059700012207 -141.4237518310547 400.56927490234375 354.7001647949219 2.5713117122650146 2.5713117122650146 2.5713117122650146
13.200000000000001 13.200000000000001 99.28701782226562 16.99159049987793 649.870849609375 366.1285705566406 324.2032470703125 2.570857524871826 2.570857524871826 2.570857524871826
13.3 13.3 99.23681640625 17.000186920166016 81.33505249023438 542.0706787109375 479.998291015625 2.571290969848633 2.571290969848633 2.571290969848633
13.4 13.4 99.3092041015625 16.987794876098633 191.37603759765625 545.5608520507812 483.0887756347656 2.5706660747528076 2.5706660747528076 2.5706660747528076
13.5 13.5 99.27812957763672 16.993112564086914 150.05581665039062 361.4177551269531 320.0318908691406 2.570934295654297 2.570934295654297 2.570934295654297
13.6 13.6 99.183837890625 17.009267807006836 156.36354064941406 428.93292236328125 379.81591796875 2.571748733520508 2.571748733520508 2.571748733520508
13.700000000000001 13.700000000000001 99.2018814086914 17.006174087524414 352.233154296875 455.7638244628906 403.57440185546875 2.5715928077697754 2.5715928077697754 2.5715928077697754
13.8 13.8 99.1840591430664 17.00922966003418 154.5015411376953 448.37548828125 397.0321044921875 2.571746826171875 2.571746826171875 2.571746826171875
13.9 13.9 99.24446105957031 16.998876571655273 -351.502685546875 481.9651184082031 426.775390625 2.5712249279022217 2.5712249279022217 2.5712249279022217
14.0 14.0 99.31185913085938 16.987340927124023 -493.4231872558594 483.6385803222656 428.2572326660156 2.570643186569214 2.570643186569214 2.570643186569214
14.1 14.1 99.28572845458984 16.991811752319336 -326.4136047363281 471.3545227050781 417.37982177734375 2.570868730545044 2.570868730545044 2.570868730545044
14.200000000000001 14.200000000000001 99.36363983154297 16.97848892211914 875.77197265625 415.6921691894531 368.0913391113281 2.5701966285705566 2.5701966285705566 2.5701966285705566
14.3 14.3 99.20853424072266 17.005033493041992 -565.64208984375 477.1400451660156 422.5028381347656 2.571535348892212 2.571535348892212 2.571535348892212
14.4 14.4 99.27788543701172 16.993154525756836 -633.34619140625 425.134521484375 376.45245361328125 2.570936441421509 2.570936441421509 2.570936441421509
14.5 14.5 99.38080596923828 16.975555419921875 -99.6574935913086 517.5929565429688 458.323486328125 2.5700485706329346 2.5700485706329346 2.5700485706329346
14.6 14.6 99.2654800415039 16.995277404785156 225.9989776611328 520.0543212890625 460.50299072265625 2.5710434913635254 2.5710434913635254 2.5710434913635254
14.700000000000001 14.700000000000001 99.342529296875 16.98209571838379 457.2740173339844 368.9296569824219 326.68359375 2.570378541946411 2.570378541946411 2.570378541946411
14.8 14.8 99.37200927734375 16.97705841064453 -488.2255859375 425.3489074707031 376.6423034667969 2.570124387741089 2.570124387741089 2.570124387741089
14.9 14.9 99.31690979003906 16.98647689819336 470.7644958496094 521.1590576171875 461.48126220703125 2.5705995559692383 2.5705995559692383 2.5705995559692383
15.0 15.0 99.38025665283203 16.975648880004883 -582.3931274414062 524.8228149414062 464.7254638671875 2.5700533390045166 2.5700533390045166 2.5700533390045166
