 Time Step CPU E_bond E_angle E_dihed E_impro E_pair E_vdwl E_coul E_long E_tail PotEng Temp Press Lx Ly Lz Density
3500.000000 3500.000000 3500000.000000 8635.633400 26791.553640 42591.283224 10337.310058 0.000000 -6521.438461 -10557.878822 14748.570294 -10712.129932 -1124.067415 73198.707624 498.943060 400.936864 5.132594 5.132594 5.132594 703.826080
3510.000000 3510.000000 3510000.000000 8660.083700 27131.002815 42581.551240 10208.501015 0.000000 -6593.910780 -10645.570023 14764.116364 -10712.457121 -1125.718924 73327.143872 500.532090 240.208280 5.130083 5.130083 5.130083 704.860170
3520.000000 3520.000000 3520000.000000 8684.485400 27123.065349 42345.561088 10212.363684 0.000000 -6729.743922 -10697.115648 14679.715879 -10712.343734 -1138.520248 72951.244944 500.623060 274.555084 5.110784 5.110784 5.110784 712.875630
3530.000000 3530.000000 3530000.000000 8709.147200 26541.005678 41803.973250 10275.736640 0.000000 -6151.418890 -10298.573330 14859.110737 -10711.956714 -1131.660287 72469.298352 500.041140 2437.641386 5.121090 5.121090 5.121090 708.580300
3540.000000 3540.000000 3540000.000000 8733.803300 26889.410706 42759.174592 10475.010518 0.000000 -6993.444706 -10920.158830 14639.116854 -10712.402310 -1142.111961 73130.148600 497.994580 -112.345381 5.105420 5.105420 5.105420 715.124550
3550.000000 3550.000000 3550000.000000 8758.249600 27474.894980 42181.828616 10188.645843 0.000000 -6314.157243 -10545.619702 14943.715401 -10712.252942 -1134.574443 73531.214288 500.501320 -810.822297 5.116701 5.116701 5.116701 710.404990
3560.000000 3560.000000 3560000.000000 8782.692200 27498.119109 42310.181184 10374.227163 0.000000 -6591.680290 -10790.236844 14910.689834 -10712.133279 -1134.745485 73590.848840 497.924030 -1050.577421 5.116444 5.116444 5.116444 710.512080
3570.000000 3570.000000 3570000.000000 8807.051500 27358.601955 42230.919488 10010.619990 0.000000 -7032.986016 -10844.964819 14524.189905 -10712.211102 -1143.415235 72567.157928 500.172090 334.621993 5.103480 5.103480 5.103480 715.940560
3580.000000 3580.000000 3580000.000000 8831.456300 26820.470938 42221.216792 10213.626834 0.000000 -6518.356108 -10478.616708 14672.500571 -10712.239971 -1131.433180 72736.957200 502.660120 143.102838 5.121432 5.121432 5.121432 708.438120
3590.000000 3590.000000 3590000.000000 8856.169600 27566.333790 42205.217176 10568.281502 0.000000 -7212.956592 -11056.265187 14555.655258 -10712.346663 -1154.743457 73126.876712 494.464920 -206.577225 5.086736 5.086736 5.086736 723.033660
3600.000000 3600.000000 3600000.000000 8880.771400 26936.965213 42644.248480 10143.179989 0.000000 -6844.019003 -10956.181397 14824.638342 -10712.475949 -1140.948642 72880.376352 500.349110 -466.537618 5.107155 5.107155 5.107155 714.396140
3610.000000 3610.000000 3610000.000000 8905.389400 26983.666184 42592.785280 10258.106519 0.000000 -6652.331554 -10569.819958 14629.818332 -10712.330346 -1134.667705 73182.226848 499.994790 682.111308 5.116561 5.116561 5.116561 710.463390
3620.000000 3620.000000 3620000.000000 8929.943000 26478.333542 42007.975048 10169.019954 0.000000 -6273.455291 -10265.169111 14704.004418 -10712.290598 -1126.991236 72381.873672 500.964120 -43.785031 5.128152 5.128152 5.128152 705.656820
3630.000000 3630.000000 3630000.000000 8954.953400 26203.829670 42305.013944 10086.554151 0.000000 -7003.948219 -10915.581953 14624.174534 -10712.540801 -1137.332829 71591.449128 505.428550 651.234176 5.112562 5.112562 5.112562 712.132110
3640.000000 3640.000000 3640000.000000 8979.630200 26505.923257 42270.947816 10148.322125 0.000000 -6971.646066 -10785.128180 14525.931286 -10712.449171 -1138.659617 71953.549224 503.223470 689.627535 5.110575 5.110575 5.110575 712.962870
3650.000000 3650.000000 3650000.000000 9004.255800 27576.715549 42111.616912 10429.842565 0.000000 -7130.576561 -11121.063214 14702.841266 -10712.354613 -1157.902921 72987.599720 499.840530 -696.577924 5.082106 5.082106 5.082106 725.011940
3660.000000 3660.000000 3660000.000000 9028.705100 27021.564856 42456.838752 10169.937087 0.000000 -6931.857062 -10836.338248 14616.927010 -10712.445824 -1140.566935 72716.484888 497.665750 -113.649231 5.107725 5.107725 5.107725 714.157130
3670.000000 3670.000000 3670000.000000 9053.175800 27412.629110 41904.379208 10267.565706 0.000000 -6459.996421 -10357.531748 14609.993285 -10712.457539 -1144.948713 73124.579696 493.313770 -407.019911 5.101201 5.101201 5.101201 716.900750
3680.000000 3680.000000 3680000.000000 9077.650400 26928.788840 42649.344592 10300.596713 0.000000 -6960.468928 -10949.705820 14701.611588 -10712.374696 -1151.730266 72918.262472 497.101560 -821.691501 5.091169 5.091169 5.091169 721.146960
3690.000000 3690.000000 3690000.000000 9102.091100 26812.964423 42438.931232 10370.049439 0.000000 -6636.792178 -10665.575819 14741.179258 -10712.395616 -1132.651226 72985.152080 500.814080 -536.610411 5.119596 5.119596 5.119596 709.200770
3700.000000 3700.000000 3700000.000000 9126.516400 27149.802364 42915.241976 9964.382606 0.000000 -6545.961722 -10432.252549 14598.691882 -10712.401474 -1142.232251 73483.466480 497.935180 196.895095 5.105241 5.105241 5.105241 715.199870
3710.000000 3710.000000 3710000.000000 9150.583800 26897.778706 42250.211912 10158.311006 0.000000 -6904.786164 -10872.994272 14680.285322 -10712.076795 -1139.912516 72401.517552 502.384990 -1346.337395 5.108702 5.108702 5.108702 713.747380
3720.000000 3720.000000 3720000.000000 9175.119100 26922.484389 43080.752648 10330.791804 0.000000 -6479.295121 -10596.290034 14829.186350 -10712.191437 -1126.452086 73854.733720 496.449320 -174.655939 5.128970 5.128970 5.128970 705.319230
3730.000000 3730.000000 3730000.000000 9199.802300 27006.901610 42361.933080 10119.334118 0.000000 -7084.133324 -11011.537390 14639.702195 -10712.297710 -1146.269602 72404.036320 500.580480 475.867766 5.099240 5.099240 5.099240 717.727820
3740.000000 3740.000000 3740000.000000 9224.356000 26667.912256 42168.900056 10450.120321 0.000000 -6913.201862 -10853.567123 14652.883050 -10712.517789 -1149.492537 72373.731608 502.991850 402.340976 5.094470 5.094470 5.094470 719.745820
3750.000000 3750.000000 3750000.000000 9248.836300 26779.633842 41957.348648 10346.221559 0.000000 -6645.088631 -10734.349064 14801.958552 -10712.697701 -1144.576128 72438.115000 506.319000 293.580099 5.101754 5.101754 5.101754 716.667470
3760.000000 3760.000000 3760000.000000 9273.653800 26934.547698 42062.500936 10199.528846 0.000000 -6859.690175 -10775.851415 14628.489912 -10712.328254 -1140.721869 72336.887304 500.010960 -142.754442 5.107494 5.107493 5.107494 714.254150
3770.000000 3770.000000 3770000.000000 9298.151600 26967.778281 41852.296776 10241.747916 0.000000 -6075.836603 -10339.091605 14975.247698 -10711.993115 -1126.968768 72985.984696 500.071150 77.144781 5.128186 5.128186 5.128186 705.642740
3780.000000 3780.000000 3780000.000000 9322.491200 26721.583353 42573.388256 10500.227486 0.000000 -6819.345537 -10777.396148 14670.460453 -10712.409842 -1137.617006 72975.851048 497.620170 325.798753 5.112136 5.112136 5.112136 712.310060
3790.000000 3790.000000 3790000.000000 9346.823600 26579.698055 42874.707384 10116.565565 0.000000 -6733.096979 -10717.865778 14697.047681 -10712.279301 -1143.374943 72837.875280 499.986730 -69.594243 5.103540 5.103540 5.103540 715.915360
3800.000000 3800.000000 3800000.000000 9371.372300 26464.584918 41949.578960 10156.561258 0.000000 -6765.176962 -10768.097208 14715.359375 -10712.439548 -1147.316690 71805.548592 502.553540 513.649214 5.097689 5.097689 5.097689 718.383450
3810.000000 3810.000000 3810000.000000 9395.941900 27458.960634 41454.119303 9956.033853 0.000000 -6426.798891 -10493.613838 14779.117678 -10712.303150 -1132.340857 72442.315736 504.699140 -291.825129 5.120064 5.120064 5.120064 709.006440
3820.000000 3820.000000 3820000.000000 9420.595400 26504.443376 42534.874536 10616.088304 0.000000 -6551.547362 -10518.738758 14679.788681 -10712.597285 -1131.860868 73103.860528 502.061100 650.139582 5.120787 5.120787 5.120787 708.705890
3830.000000 3830.000000 3830000.000000 9445.281800 26910.503086 42564.513992 10289.032137 0.000000 -6858.192722 -10786.722284 14641.054464 -10712.524902 -1141.091065 72905.856912 500.744580 96.386548 5.106943 5.106943 5.106943 714.485310
3840.000000 3840.000000 3840000.000000 9469.678000 27401.117253 42392.392600 10026.771904 0.000000 -7007.799591 -10829.207457 14534.088830 -10712.680965 -1134.784396 72812.482584 501.740270 -1235.281041 5.116386 5.116386 5.116386 710.536450
3850.000000 3850.000000 3850000.000000 9494.182000 26876.182571 42928.446680 10382.040365 0.000000 -6739.801839 -10554.681410 14527.103224 -10712.223654 -1136.960871 73446.869032 496.168000 122.706865 5.113119 5.113119 5.113119 711.899220
3860.000000 3860.000000 3860000.000000 9518.718200 27068.995098 42122.415816 10867.443778 0.000000 -6346.485756 -10395.421215 14761.199698 -10712.264238 -1139.530768 73712.368936 496.154470 1301.172790 5.109272 5.109272 5.109272 713.508350
3870.000000 3870.000000 3870000.000000 9543.291200 27026.038807 42596.994384 10106.238198 0.000000 -6355.049149 -10368.772064 14725.623982 -10711.900649 -1128.478899 73374.222240 498.953960 -32.488852 5.125898 5.125898 5.125898 706.588310
3880.000000 3880.000000 3880000.000000 9567.995300 27101.328214 42340.184648 10326.156769 0.000000 -6744.329346 -10554.522418 14522.594964 -10712.402310 -1127.349596 73023.339448 498.046980 -1318.488320 5.127609 5.127609 5.127609 705.881210
3890.000000 3890.000000 3890000.000000 9592.804300 27059.709966 42634.378424 10159.012245 0.000000 -6493.147508 -10484.773882 14704.123243 -10712.497287 -1136.061772 73359.954800 495.965570 -71.162816 5.114467 5.114467 5.114467 711.336250
3900.000000 3900.000000 3900000.000000 9617.174400 27019.097551 42323.896336 10090.844006 0.000000 -6529.032002 -10654.879005 14838.231740 -10712.384738 -1138.850198 72904.802544 497.003780 107.859307 5.110290 5.110290 5.110290 713.082220
3910.000000 3910.000000 3910000.000000 9641.764800 27239.970911 42118.148136 10388.775350 0.000000 -6600.705178 -10497.587382 14609.261503 -10712.379298 -1140.887597 73146.190056 498.001160 -398.966184 5.107246 5.107246 5.107246 714.357920
3920.000000 3920.000000 3920000.000000 9666.160200 27118.334500 41968.135000 10380.893530 0.000000 -6584.261221 -10548.630509 14676.638129 -10712.268841 -1144.645373 72883.104320 497.109390 514.293935 5.101651 5.101651 5.101651 716.710810
3930.000000 3930.000000 3930000.000000 9690.541100 26817.748409 41920.989688 10127.305056 0.000000 -6692.400048 -10629.244892 14648.883146 -10712.037884 -1134.931004 72173.644360 501.006420 587.987941 5.116166 5.116166 5.116166 710.628230
3940.000000 3940.000000 3940000.000000 9714.958100 26409.173278 43231.334808 10450.962142 0.000000 -6554.000859 -10510.848989 14669.167597 -10712.319886 -1132.610013 73537.469368 498.836860 617.199736 5.119658 5.119658 5.119658 709.174970
3950.000000 3950.000000 3950000.000000 9739.627200 26512.010977 42160.410720 10166.174834 0.000000 -7247.500114 -11113.411096 14578.515379 -10712.603979 -1152.856975 71591.093488 504.345520 -649.639178 5.089510 5.089510 5.089510 721.852440
3960.000000 3960.000000 3960000.000000 9764.083300 26828.583714 42195.711128 10026.334258 0.000000 -6641.223870 -10770.322678 14841.387731 -10712.288924 -1136.979616 72409.404392 502.885990 428.052306 5.113091 5.113091 5.113091 711.910960
3970.000000 3970.000000 3970000.000000 9788.700500 26958.391058 41948.528776 10225.450399 0.000000 -6892.876826 -10895.445198 14714.812945 -10712.244574 -1131.070469 72239.492152 501.773680 -1407.807625 5.121980 5.121980 5.121980 708.210990
3980.000000 3980.000000 3980000.000000 9813.116300 26910.097238 41971.398520 10058.474909 0.000000 -6825.865464 -10832.316587 14718.855526 -10712.403984 -1130.817462 72114.106040 502.617040 -679.855621 5.122362 5.122362 5.122362 708.052580
3990.000000 3990.000000 3990000.000000 9837.625000 27188.040358 42054.124568 10209.688853 0.000000 -6454.570191 -10579.326006 14837.151850 -10712.396034 -1129.136080 72997.281496 497.405280 574.005223 5.124903 5.124903 5.124903 706.999800
4000.000000 4000.000000 4000000.000000 9862.024000 26771.363748 42938.304184 10129.662322 0.000000 -6621.028121 -10448.540861 14539.243100 -10711.730360 -1128.200496 73218.305480 501.957770 -682.833795 5.126319 5.126319 5.126319 706.413990
4010.000000 4010.000000 4010000.000000 9886.514700 26612.101880 42638.692128 10147.462731 0.000000 -6507.341728 -10446.091129 14651.145017 -10712.395616 -1144.732275 72890.911664 499.516550 -373.146092 5.101522 5.101522 5.101522 716.765230
4020.000000 4020.000000 4020000.000000 9911.202200 26950.633086 41992.113504 10506.508089 0.000000 -6563.382642 -10641.954210 14790.778067 -10712.206081 -1136.466741 72885.874128 501.109730 687.241838 5.113860 5.113860 5.113860 711.589830
4030.000000 4030.000000 4030000.000000 9936.303600 27131.990239 42485.620488 10412.919122 0.000000 -6980.232470 -10968.383196 14700.171037 -10712.020730 -1147.673418 73050.296960 496.740820 -923.009935 5.097160 5.097160 5.097160 718.606810
4040.000000 4040.000000 4040000.000000 9960.869400 27374.986918 41920.872536 10321.696206 0.000000 -7070.851216 -11035.457318 14677.177028 -10712.571344 -1145.375230 72546.706536 504.891070 115.796966 5.100567 5.100567 5.100567 717.167820
4050.000000 4050.000000 4050000.000000 9985.279700 26958.554234 42552.987072 10329.424054 0.000000 -6800.483228 -10697.932365 14609.695802 -10712.246666 -1145.480123 73040.485480 496.537880 -1069.317378 5.100412 5.100412 5.100412 717.233480
4060.000000 4060.000000 4060000.000000 10009.652000 26899.628034 41805.723417 9860.018584 0.000000 -6606.138938 -10641.106950 14747.019703 -10712.052110 -1147.049039 71959.231096 507.084730 15.384815 5.098085 5.098085 5.098085 718.215840
4070.000000 4070.000000 4070000.000000 10034.347000 27115.731634 41763.667522 10109.159466 0.000000 -7056.108474 -11023.778938 14679.973195 -10712.302731 -1143.394022 71932.449312 500.297100 399.894585 5.103511 5.103511 5.103511 715.927310
4080.000000 4080.000000 4080000.000000 10058.833000 27425.789464 42658.566128 10411.463508 0.000000 -7008.215062 -10938.149612 14642.158203 -10712.223235 -1141.352021 73487.604456 499.378270 -115.467852 5.106553 5.106553 5.106553 714.648710
4090.000000 4090.000000 4090000.000000 10083.326000 27346.132380 42106.257208 10291.547976 0.000000 -6749.370647 -10793.995331 14756.833275 -10712.208591 -1133.306231 72994.566080 497.701030 -752.565488 5.118609 5.118609 5.118609 709.610890
4100.000000 4100.000000 4100000.000000 10107.799000 26723.254442 42296.896984 10892.386275 0.000000 -6628.114143 -10621.395290 14705.052510 -10711.770945 -1132.739634 73284.421048 499.743230 581.665636 5.119463 5.119463 5.119463 709.256120
4110.000000 4110.000000 4110000.000000 10132.276000 26822.094748 42677.394128 10297.452855 0.000000 -6669.790130 -10661.366715 14703.909859 -10712.333274 -1137.892439 73127.152856 494.397590 -692.858141 5.111723 5.111723 5.111723 712.482530
4120.000000 4120.000000 4120000.000000 10156.803000 27106.303408 43175.892624 10571.706106 0.000000 -6833.471976 -10909.225202 14788.131687 -10712.378462 -1137.859260 74020.432672 494.979110 -257.414724 5.111773 5.111773 5.111773 712.461750
4130.000000 4130.000000 4130000.000000 10181.397000 26973.030874 42230.471800 10288.853062 0.000000 -6464.404265 -10280.593427 14528.412398 -10712.223235 -1136.389755 73027.950216 501.286910 -8.861703 5.113975 5.113975 5.113975 711.541630
4140.000000 4140.000000 4140000.000000 10205.919000 26234.301324 42728.782016 10453.924414 0.000000 -6925.216218 -10879.108770 14665.990686 -10712.098134 -1136.969114 72491.791536 505.878390 819.980861 5.113107 5.113107 5.113107 711.904380
4150.000000 4150.000000 4150000.000000 10230.327000 26771.868338 42683.569712 10007.131790 0.000000 -6678.522557 -10561.465766 14594.907454 -10711.964246 -1123.758301 72784.048120 501.889220 720.426333 5.133065 5.133065 5.133065 703.632530
4160.000000 4160.000000 4160000.000000 10254.743000 26897.074538 42093.044136 10437.373346 0.000000 -6349.819986 -10409.172768 14771.792330 -10712.439548 -1120.227465 73077.672872 502.419940 -17.839457 5.138452 5.138452 5.138452 701.421740
4170.000000 4170.000000 4170000.000000 10279.205000 26778.720475 41966.181072 10167.301167 0.000000 -6443.679658 -10418.138243 14686.416137 -10711.957551 -1108.404067 72468.524312 504.518690 -76.284423 5.156659 5.156659 5.156659 694.018600
4180.000000 4180.000000 4180000.000000 10303.690000 27075.354778 42673.871200 10523.742822 0.000000 -6383.078602 -10497.527970 14826.494365 -10712.045415 -1124.643092 73889.891872 498.804270 -489.726584 5.131719 5.131719 5.131719 704.186540
4190.000000 4190.000000 4190000.000000 10328.052000 27680.994218 42508.088568 10520.995607 0.000000 -6901.790838 -10882.739226 14693.150285 -10712.201897 -1139.350981 73808.287136 497.356910 -517.973826 5.109541 5.109541 5.109541 713.395780
4200.000000 4200.000000 4200000.000000 10352.419000 26619.994996 42651.202288 10583.874433 0.000000 -6563.027002 -10472.529406 14621.922706 -10712.420302 -1129.472766 73292.044296 504.565360 20.370689 5.124394 5.124394 5.124394 707.210600
4210.000000 4210.000000 4210000.000000 10376.690000 26843.197589 42831.436456 10217.354359 0.000000 -5987.271783 -10199.111282 14924.067337 -10712.227838 -1128.245014 73904.715784 498.930450 -89.469117 5.126252 5.126252 5.126252 706.441850
4220.000000 4220.000000 4220000.000000 10401.021000 26810.394610 42690.105120 10397.972200 0.000000 -6921.493713 -10645.532367 14436.299546 -10712.260891 -1141.559882 72976.976544 501.384810 -234.459798 5.106243 5.106243 5.106243 714.778860
4230.000000 4230.000000 4230000.000000 10425.643000 27215.228827 42447.838968 10156.044115 0.000000 -6905.861870 -10706.428395 14513.053770 -10712.486827 -1139.603737 72913.250040 501.006090 -661.249260 5.109163 5.109163 5.109163 713.554030
4240.000000 4240.000000 4240000.000000 10450.177000 26808.303029 42284.294776 10310.099832 0.000000 -6728.871558 -10580.684133 14563.835815 -10712.023240 -1144.675038 72673.829008 498.859960 861.765123 5.101607 5.101607 5.101607 716.729400
4250.000000 4250.000000 4250000.000000 10474.814000 26971.626724 42137.252280 10526.244854 0.000000 -6263.753432 -10362.419078 14810.839510 -10712.173446 -1129.023028 73371.372936 498.662550 103.220102 5.125074 5.125074 5.125074 706.929010
4260.000000 4260.000000 4260000.000000 10499.431000 26748.423294 42825.880104 10403.457424 0.000000 -6551.604682 -10552.268497 14713.030979 -10712.367165 -1132.641854 73426.158232 505.054940 -683.344858 5.119610 5.119610 5.119610 709.194910
4270.000000 4270.000000 4270000.000000 10524.133000 27032.321083 42478.641576 10531.390337 0.000000 -6271.341953 -10317.527269 14758.357925 -10712.172609 -1125.401358 73771.011880 499.703460 -888.876410 5.130566 5.130566 5.130566 704.661320
4280.000000 4280.000000 4280000.000000 10549.023000 27031.103958 42603.266200 10394.233796 0.000000 -6779.301310 -10780.180182 14712.882447 -10712.003575 -1153.470601 73249.304736 497.105360 46.959804 5.088607 5.088607 5.088607 722.236660
4290.000000 4290.000000 4290000.000000 10573.717000 26533.814219 42536.502112 10279.433622 0.000000 -6909.023719 -10755.338937 14558.976099 -10712.660882 -1141.219932 72440.725816 504.078150 -151.993174 5.106750 5.106750 5.106750 714.566010
4300.000000 4300.000000 4300000.000000 10598.177000 27309.983038 42163.552904 10280.653677 0.000000 -6631.782256 -10646.536946 14727.106792 -10712.352521 -1124.392344 73122.408200 502.973920 -349.360241 5.132100 5.132100 5.132100 704.029550
4310.000000 4310.000000 4310000.000000 10623.059000 26974.515776 42869.992016 10159.123121 0.000000 -6710.265728 -10664.886296 14666.854263 -10712.234114 -1137.881812 73293.366440 500.785620 -320.639913 5.111739 5.111739 5.111739 712.475870
4320.000000 4320.000000 4320000.000000 10647.472000 26893.427346 42264.759680 10316.572480 0.000000 -6969.510552 -10920.469283 14663.263973 -10712.305660 -1139.833396 72505.251464 504.533710 -283.634776 5.108820 5.108820 5.108820 713.697840
4330.000000 4330.000000 4330000.000000 10672.035000 26408.187527 42569.639392 10284.068239 0.000000 -6691.742323 -10668.525121 14689.037831 -10712.254615 -1135.031378 72570.149488 502.450550 211.638044 5.116015 5.116015 5.116015 710.691090
4340.000000 4340.000000 4340000.000000 10696.795000 26430.398710 42377.510112 10401.688429 0.000000 -6495.861669 -10491.210966 14707.723157 -10712.373859 -1139.104209 72713.736000 501.213280 1412.259947 5.109910 5.109910 5.109910 713.241250
4350.000000 4350.000000 4350000.000000 10721.394000 27823.365696 42495.105616 10379.027885 0.000000 -6568.595906 -10642.194372 14785.427568 -10711.829102 -1137.514917 74128.902872 494.912510 -1202.862107 5.112289 5.112289 5.112289 712.246140
4360.000000 4360.000000 4360000.000000 10745.851000 26818.494834 42322.130688 10309.686453 0.000000 -6481.787948 -10441.777425 14672.236979 -10712.247502 -1137.529812 72968.524864 500.938340 80.731869 5.112266 5.112266 5.112266 712.255470
4370.000000 4370.000000 4370000.000000 10770.445000 26823.581742 41690.634547 10245.082146 0.000000 -6822.346720 -10794.428794 14684.565135 -10712.483062 -1132.021157 71936.951296 506.805670 -114.255012 5.120545 5.120545 5.120545 708.806270
4380.000000 4380.000000 4380000.000000 10794.915000 27286.148046 42276.474880 10060.631342 0.000000 -6391.517730 -10338.154807 14658.811360 -10712.173864 -1113.598419 73231.736120 496.801390 418.957039 5.148628 5.148628 5.148628 697.271000
4390.000000 4390.000000 4390000.000000 10819.247000 27275.726120 42207.715024 10230.431870 0.000000 -6952.069966 -10941.260416 14701.567656 -10712.377206 -1140.421416 72761.801792 500.770350 655.920842 5.107942 5.107942 5.107942 714.066020
4400.000000 4400.000000 4400000.000000 10843.661000 27032.487606 42989.353168 10274.847540 0.000000 -6790.577608 -10747.114448 14668.431213 -10711.894373 -1128.533458 73506.110288 498.703020 -354.972075 5.125815 5.125815 5.125815 706.622460
4410.000000 4410.000000 4410000.000000 10868.265000 26535.482380 42518.983704 10284.197525 0.000000 -6413.474943 -10434.939514 14734.081102 -10712.616113 -1128.897759 72925.191176 499.767720 -381.540118 5.125263 5.125263 5.125263 706.850580
4420.000000 4420.000000 4420000.000000 10892.708000 26838.357956 42637.156600 10267.822186 0.000000 -6829.637758 -10823.292118 14705.961274 -10712.307334 -1143.197709 72913.697728 506.000270 -377.513331 5.103804 5.103804 5.103804 715.804360
4430.000000 4430.000000 4430000.000000 10917.227000 26989.769385 42372.054176 10528.433086 0.000000 -6342.770364 -10121.811882 14490.884010 -10711.842491 -1116.786000 73547.485864 498.021980 262.584031 5.143725 5.143725 5.143725 699.266880
4440.000000 4440.000000 4440000.000000 10941.963000 27499.601500 41988.460872 10463.673970 0.000000 -6953.475372 -10829.512470 14588.231882 -10712.194784 -1130.375632 72998.260552 502.898130 -1837.704775 5.123029 5.123029 5.123029 707.775930
4450.000000 4450.000000 4450000.000000 10966.579000 27010.279353 42856.645056 10241.116969 0.000000 -6690.758246 -10734.958673 14756.577633 -10712.376788 -1137.545209 73417.283968 496.428430 -1251.112464 5.112243 5.112243 5.112243 712.265110
4460.000000 4460.000000 4460000.000000 10991.056000 26986.587453 42150.917224 10353.144824 0.000000 -6498.003877 -10487.744104 14701.941706 -10712.201060 -1135.121585 72992.645624 500.439650 -51.023738 5.115879 5.115879 5.115879 710.747570
4470.000000 4470.000000 4470000.000000 11015.477000 26915.668234 42897.476712 10254.525852 0.000000 -6259.093711 -10276.992677 14729.818024 -10711.919058 -1121.341623 73808.575832 497.062650 218.134091 5.136750 5.136750 5.136750 702.119340
4480.000000 4480.000000 4480000.000000 11039.734000 26324.012142 42470.871888 10379.136669 0.000000 -6559.332949 -10620.650956 14773.350870 -10712.033282 -1133.987051 72614.688168 504.424330 420.519481 5.117585 5.117585 5.117585 710.037180
4490.000000 4490.000000 4490000.000000 11064.039000 26713.385642 42389.191840 10436.862062 0.000000 -6692.813846 -10636.111673 14655.628591 -10712.330346 -1145.217117 72846.628208 498.940710 307.298450 5.100802 5.100802 5.100802 717.068820
4500.000000 4500.000000 4500000.000000 11088.386000 27194.249833 42411.471640 10365.284282 0.000000 -6652.636986 -10821.516010 14880.947870 -10712.068846 -1146.506333 73318.365840 503.620430 22.198329 5.098889 5.098889 5.098889 717.876050
4510.000000 4510.000000 4510000.000000 11112.853000 26926.937420 43593.196416 10273.209504 0.000000 -6546.793082 -10584.106226 14749.553534 -10712.240390 -1135.149911 74246.548584 493.245700 -545.275330 5.115837 5.115837 5.115837 710.765310
4520.000000 4520.000000 4520000.000000 11137.411000 26776.846043 41850.585520 10296.145355 0.000000 -6732.514148 -10611.613098 14591.201267 -10712.102318 -1127.947029 72191.062352 505.338780 -64.544514 5.126703 5.126703 5.126703 706.255280
4530.000000 4530.000000 4530000.000000 11161.781000 26322.642300 42515.025640 10537.108610 0.000000 -6492.802328 -10630.859079 14850.667006 -10712.610255 -1133.739568 72881.974640 507.008870 969.038113 5.117957 5.117957 5.117957 709.882240
4540.000000 4540.000000 4540000.000000 11186.460000 26609.872645 42754.618216 10368.161618 0.000000 -6535.833931 -10575.736134 14752.294054 -10712.391850 -1127.719587 73196.820640 498.395770 -294.139798 5.127048 5.127048 5.127048 706.112850
4550.000000 4550.000000 4550000.000000 11211.287000 26591.616598 42224.488680 10199.086597 0.000000 -6846.590490 -10867.760925 14733.732156 -10712.561721 -1151.685497 72168.602640 501.387920 692.804186 5.091235 5.091235 5.091235 721.118930
4560.000000 4560.000000 4560000.000000 11235.670000 27244.354906 42159.632496 10070.890510 0.000000 -6371.039142 -10387.922232 14728.813027 -10711.929937 -1123.696671 73103.835424 499.688210 -334.753978 5.133159 5.133159 5.133159 703.593940
4570.000000 4570.000000 4570000.000000 11260.203000 27285.183634 42357.895520 10365.980918 0.000000 -6365.467727 -10529.461513 14876.392330 -10712.398545 -1128.425888 73643.592344 497.756970 -350.138771 5.125978 5.125978 5.125978 706.555100
4580.000000 4580.000000 4580000.000000 11284.475000 26413.200796 42452.190328 10439.046110 0.000000 -6145.556687 -10205.299000 14772.037513 -10712.295618 -1113.298468 73158.880128 500.265360 -210.080476 5.149091 5.149091 5.149091 697.083190
4590.000000 4590.000000 4590000.000000 11309.404000 27147.069794 41703.995314 10494.212150 0.000000 -6957.968988 -10832.465119 14586.431507 -10711.935794 -1153.309140 72387.308688 502.533440 -463.603459 5.088844 5.088844 5.088844 722.135560
4600.000000 4600.000000 4600000.000000 11333.736000 27178.009218 42097.868288 10306.497408 0.000000 -6508.799015 -10431.749214 14634.888922 -10711.938723 -1125.968792 73073.576736 499.417460 267.538277 5.129704 5.129704 5.129704 705.016630
4610.000000 4610.000000 4610000.000000 11358.087000 27217.657639 42247.584360 10349.124000 0.000000 -6536.159446 -10569.160978 14745.001760 -10712.000228 -1130.372703 73278.203624 500.045050 501.493922 5.123033 5.123033 5.123033 707.774090
4620.000000 4620.000000 4620000.000000 11382.404000 27280.650688 42369.029144 10626.548304 0.000000 -6402.612861 -10370.673274 14680.371512 -10712.310681 -1128.406390 73873.616112 496.042060 27.616830 5.126007 5.126007 5.126007 706.542910
4630.000000 4630.000000 4630000.000000 11406.673000 26771.784240 42707.234416 10056.934360 0.000000 -6430.186676 -10287.187830 14568.669172 -10711.668437 -1127.004499 73105.764248 496.842300 94.305207 5.128132 5.128132 5.128132 705.665110
4640.000000 4640.000000 4640000.000000 11431.303000 26914.762398 42497.335688 10403.695494 0.000000 -6899.563695 -10751.244893 14563.752554 -10712.071774 -1141.884561 72916.229048 501.129780 -1172.795433 5.105759 5.105759 5.105759 714.982160
4650.000000 4650.000000 4650000.000000 11456.014000 27162.184494 42248.483920 10228.571663 0.000000 -7184.761871 -11077.356313 14604.475844 -10711.881402 -1142.200997 72454.478624 505.773740 -643.659311 5.105288 5.105288 5.105288 715.180280
4660.000000 4660.000000 4660000.000000 11480.716000 27212.202540 42557.551816 10280.384227 0.000000 -6957.787402 -11069.600014 14824.056766 -10712.243737 -1150.265657 73092.350344 496.970040 -375.390562 5.093329 5.093329 5.093329 720.229920
